iters, residual_total, residual_rho, residual_rhou, residual_rhoE
0.0,12.375368413827264,3.056753228741153,4.585129843111731,11.080730454186686
1.0,2.6445085680493814,0.9381173071193059,0.9329201069686669,2.289764520334653
2.0,0.8147440510620451,0.28169723113955353,0.3543088776479762,0.6774361652060898
3.0,0.22508750226370272,0.0863828367299681,0.10579570779473511,0.17891242943408678
4.0,0.060484307484324186,0.0261638670433442,0.02578183423467733,0.04805310121825752
5.0,0.025523005012843377,0.011573311436006404,0.011202006004905443,0.019798921908954895
6.0,0.012619788766809104,0.005814316451821064,0.005716233598398837,0.009632106008838381
7.0,0.0068160677196772435,0.0031294564472322734,0.002965977859669024,0.005279039386105739
8.0,0.0038199810976016733,0.0017437857427559838,0.0016261075196326539,0.0029845001598239503
9.0,0.0027072069494088777,0.001204237764940325,0.001150684812838576,0.0021341755630504967
10.0,0.001958507773626627,0.000869130085860725,0.0008304005234119822,0.0015462213825726129
11.0,0.0013053521983592377,0.0005813684641406665,0.0005252442951419747,0.0010440658509331812
12.0,0.0010128275137116477,0.00046244178818661565,0.0003980983831352747,0.0008083840933709439
13.0,0.0008335755748824711,0.00038462442866670177,0.00032833300511518295,0.0006626535487458651
14.0,0.0006371890323755762,0.00029280366317865295,0.0002520577280395725,0.0005066979174462965
