step, iter, matrix_size_orig, matrix_size_pow2, matrix_size_herm, condition_number, nnz_per_row, lambda_max_orig, lambda_min_orig, lambda_max_scaled, lambda_min_scaled, nqubits, circ_depth_orig, circ_gates_orig, circ_qubits_orig, circ_depth_transpile, circ_gates_transpile, circ_qubits_transpile, circ_generate_time, circ_transpile_time, circ_run_time
0, 0, 15, 16, 32, 48.0533535216974, 9, 23.655614508872496, 3.538548266717932, 1.0000000000000013, 0.14958597948874705, 5, 5, 18, 13, 317858, 323309, 13, 32.41426706314087, 3.6459858417510986, 18.04492712020874
1, 0, 15, 16, 32, 44.651693848423726, 11, 24.30320792731, 4.193083143372213, 1.0000000000000022, 0.17253208530797923, 5, 5, 18, 13, 316098, 321658, 13, 32.362064361572266, 3.5571060180664062, 17.822746992111206
2, 0, 15, 16, 32, 40.37953677355578, 11, 25.175897020027556, 5.06266191293904, 1.0000000000000013, 0.20109161985019597, 5, 5, 18, 13, 316104, 321658, 13, 32.29515790939331, 3.557931900024414, 17.85794448852539
3, 0, 15, 16, 32, 39.99802158079884, 11, 25.333856971601957, 5.291518738717955, 0.9999999999999993, 0.20887142232821018, 5, 5, 18, 13, 315723, 321277, 13, 32.18065619468689, 3.548403739929199, 17.88361430168152
4, 0, 15, 16, 32, 39.96960446028787, 11, 25.37600964618996, 5.354023849872392, 0.9999999999999964, 0.21098761879909173, 5, 5, 18, 13, 316098, 321658, 13, 32.26768231391907, 3.5434072017669678, 17.796170949935913
5, 0, 15, 16, 32, 39.944092270416405, 11, 25.38458660356924, 5.371196982104856, 0.9999999999999971, 0.21159284828966432, 5, 5, 18, 13, 315723, 321277, 13, 32.22760605812073, 3.5406248569488525, 17.949100017547607
6, 0, 15, 16, 32, 39.93519214008667, 11, 25.387723654208784, 5.3770065930337685, 1.0000000000000002, 0.21179553812192226, 5, 5, 18, 13, 315723, 321277, 13, 32.19688367843628, 3.5656700134277344, 17.874867916107178
7, 0, 15, 16, 32, 39.9313476364683, 11, 25.388712372177604, 5.379250653518191, 1.0, 0.2118756782408952, 5, 5, 18, 13, 315971, 321531, 13, 32.26775813102722, 3.5682806968688965, 17.88739585876465
8, 0, 15, 16, 32, 39.92827271628973, 11, 25.38891475668192, 5.380223981525523, 0.9999999999999993, 0.2119123260323499, 5, 5, 18, 13, 315723, 321277, 13, 32.162097215652466, 3.5847113132476807, 17.793500185012817
9, 0, 15, 16, 32, 39.92709171167495, 11, 25.38893854939596, 5.3805516369029505, 1.0000000000000004, 0.21192503288133438, 5, 5, 18, 13, 438036, 440784, 13, 111.38654947280884, 5.007663011550903, 23.823166131973267
10, 0, 15, 16, 32, 39.926316432119144, 11, 25.388959789134294, 5.380739577966398, 0.9999999999999978, 0.21193225806238783, 5, 5, 18, 13, 315723, 321277, 13, 32.62733697891235, 3.554091215133667, 17.88176679611206
11, 0, 15, 16, 32, 39.92576737540338, 11, 25.38890037646474, 5.380839736128517, 0.9999999999999987, 0.21193669896457942, 5, 5, 18, 13, 316225, 321785, 13, 32.43189740180969, 3.5438575744628906, 17.861763954162598
12, 0, 15, 16, 32, 39.92552485967788, 11, 25.388887993288307, 5.380884181828254, 0.9999999999999987, 0.21193855293113678, 5, 5, 18, 13, 315850, 321404, 13, 32.36304426193237, 3.5584776401519775, 17.8666033744812
13, 0, 15, 16, 32, 39.925333190784826, 11, 25.38887690758617, 5.380916700490509, 0.9999999999999962, 0.21193992629436467, 5, 5, 18, 13, 315971, 321531, 13, 32.30215287208557, 3.5390584468841553, 17.919045448303223
14, 0, 15, 16, 32, 39.92508260369264, 11, 25.388842769249358, 5.380937411446851, 0.9999999999999998, 0.21194102702326273, 5, 5, 18, 13, 315850, 321404, 13, 32.40883135795593, 3.552422285079956, 17.730701446533203
