step, iter, fidelity, l2_error_abs, l2_error_rel, l2_error_normalized, linsys_residual
0, 0, 0.48099382759929726, 2.6275780290684327, 0.9715276340020096, 0.7828956693607125, 12.751108554678252
1, 0, 0.45320704064023953, 2.1893463881487816, 0.8583066676163698, 0.8084472321784517, 9.462532752214154
2, 0, 0.7085253257368088, 2.0458885485048475, 0.9426363759800525, 0.5626020542333721, 9.284107062846944
3, 0, 0.6588123018135188, 1.4189094490228094, 0.6991559452152114, 0.613722195120998, 6.674311285888786
4, 0, 0.715295131438287, 1.0390006693416565, 0.7751455558942264, 0.5554255609218411, 5.2448138007033345
5, 0, 0.8244447602772736, 0.7474157523388029, 0.6872544682444415, 0.4289769099212263, 2.251447823670349
6, 0, 0.8948113777900469, 0.591417456508511, 0.7607456578075505, 0.3288017602367493, 1.9524806306637075
7, 0, 0.9082671689117604, 0.43574366496412476, 0.7439079100388755, 0.3064946382800972, 1.7775618365992443
8, 0, 0.6290150924275711, 0.36179575974226263, 0.8451084353533105, 0.6432655482938859, 0.9311357798955187
9, 0, 0.9071247683910256, 0.31891914506010055, 0.9252799343035041, 0.30844455488172845, 0.9167923693026545
10, 0, 0.7513943786356315, 0.3167004292026746, 0.998720602946043, 0.5160812439264612, 0.9173197612694981
11, 0, 0.863401915389128, 0.26879165731522164, 0.8486321372940782, 0.37631309013092745, 0.7768268102592563
12, 0, 0.8285644578773946, 0.256981449552113, 0.968225761869464, 0.4236622219107394, 0.7709559652025186
13, 0, 0.851898566119962, 0.22865128983091573, 0.89161487682036, 0.392470346751083, 0.7340676343286362
14, 0, 0.8463362038290925, 0.1939702107849342, 0.8536812218851032, 0.4000866718234231, 0.6733688605585021
