step, iter, matrix_size_orig, matrix_size_pow2, matrix_size_herm, condition_number, nnz_per_row, lambda_max_orig, lambda_min_orig, lambda_max_scaled, lambda_min_scaled, nqubits, circ_depth_orig, circ_gates_orig, circ_qubits_orig, circ_depth_transpile, circ_gates_transpile, circ_qubits_transpile, circ_generate_time, circ_transpile_time, circ_run_time
0, 0, 6, 8, 16, 38.306161601199435, 5, 6.029161370780984, 1.1817735995973837, 0.9999999999999996, 0.19600961508918796, 4, 5, 17, 12, 74030, 75404, 12, 7.069795846939087, 0.9182395935058594, 4.084203720092773
0, 1, 6, 8, 16, 34.02932658144171, 6, 6.1909405090275635, 1.4524358266327306, 1.0000000000000036, 0.23460665217422177, 4, 5, 17, 12, 74030, 75404, 12, 7.0688817501068115, 0.8507659435272217, 4.079803466796875
0, 2, 6, 8, 16, 34.18635332090437, 6, 6.146533800134107, 1.4074425652165945, 1.000000000000001, 0.22898150583437588, 4, 5, 17, 12, 74030, 75404, 12, 7.090068101882935, 0.8601691722869873, 4.0701727867126465
1, 0, 6, 8, 16, 34.21095746532448, 6, 6.148376044138445, 1.4078852604352128, 0.9999999999999997, 0.22898489785403153, 4, 5, 17, 12, 74030, 75404, 12, 7.111394882202148, 0.8555614948272705, 4.052135705947876
1, 1, 6, 8, 16, 34.21038331617107, 6, 6.14833929625571, 1.407878083471915, 0.9999999999999988, 0.2289850991680476, 4, 5, 17, 12, 74030, 75404, 12, 7.106452941894531, 0.8349018096923828, 4.030912637710571
1, 2, 6, 8, 16, 34.210243803542824, 6, 6.148327217939921, 1.4078736421575058, 0.9999999999999988, 0.2289848266451297, 4, 5, 17, 12, 74030, 75404, 12, 7.124063014984131, 0.9386634826660156, 4.02542781829834
1, 3, 6, 8, 16, 34.21020435003092, 6, 6.148324269869368, 1.4078727171414807, 1.0000000000000009, 0.22898478599135358, 4, 5, 17, 12, 74030, 75404, 12, 7.020719528198242, 0.8648457527160645, 4.019138813018799
1, 4, 6, 8, 16, 34.210201254988995, 6, 6.148323491479708, 1.407872365910602, 0.9999999999999996, 0.2289847578549853, 4, 5, 17, 12, 74030, 75404, 12, 7.11174464225769, 0.845625638961792, 4.0472517013549805
2, 0, 6, 8, 16, 34.21019912170485, 6, 6.148323580722543, 1.4078723900144583, 0.9999999999999986, 0.22898475845166988, 4, 5, 17, 12, 74030, 75404, 12, 7.1359779834747314, 0.8492717742919922, 4.086546421051025
2, 1, 6, 8, 16, 34.21019895828311, 6, 6.148323490355168, 1.407872362128328, 0.9999999999999982, 0.22898475728169598, 4, 5, 17, 12, 74030, 75404, 12, 7.107970237731934, 0.8573036193847656, 4.09850549697876
2, 2, 6, 8, 16, 34.210200375715175, 6, 6.148323533430494, 1.4078722830643056, 0.9999999999999988, 0.2289847428179787, 4, 5, 17, 12, 74030, 75404, 12, 7.115156173706055, 0.8533179759979248, 4.084928750991821
2, 3, 6, 8, 16, 34.21019842145975, 6, 6.148323545095869, 1.407872362129499, 1.0000000000000024, 0.22898475524315381, 4, 5, 17, 12, 74030, 75404, 12, 7.133877992630005, 0.8465003967285156, 4.0832719802856445
3, 0, 6, 8, 16, 34.21019911980177, 6, 6.148323486765721, 1.4078723895763852, 1.0000000000000013, 0.22898476187969535, 4, 5, 17, 12, 74030, 75404, 12, 7.134047269821167, 0.8497486114501953, 4.064502000808716
3, 1, 6, 8, 16, 34.21019861794375, 6, 6.148323561180662, 1.4078723834429994, 1.0000000000000002, 0.22898475811065577, 4, 5, 17, 12, 74030, 75404, 12, 7.1145312786102295, 0.8502905368804932, 4.1013243198394775
3, 2, 6, 8, 16, 34.21019956723946, 6, 6.148323564675827, 1.4078723548994447, 1.0000000000000002, 0.22898475333798896, 4, 5, 17, 12, 74030, 75404, 12, 7.127269983291626, 0.856694221496582, 4.092167615890503
4, 0, 6, 8, 16, 34.210199596245786, 6, 6.1483234527789055, 1.4078723626362, 1.0, 0.22898475876376934, 4, 5, 17, 12, 74030, 75404, 12, 7.142087936401367, 0.860297441482544, 4.087924003601074
5, 0, 6, 8, 16, 34.210199440758906, 6, 6.148323529382595, 1.407872320085005, 1.0000000000000007, 0.22898474899000298, 4, 5, 17, 12, 74030, 75404, 12, 7.144714117050171, 0.8433732986450195, 4.07613730430603
6, 0, 6, 8, 16, 34.21020023504243, 6, 6.148323418535065, 1.4078723354791918, 1.0000000000000007, 0.22898475562214882, 4, 5, 17, 12, 74030, 75404, 12, 7.125788688659668, 0.8507263660430908, 4.101901531219482
