xp, rho, u, p, Mach
0.025,1.0,1.5,0.7142857142857144,1.5
0.075,1.0,1.5,0.7142857142857144,1.5
0.125,1.0,1.5,0.7142857142857144,1.5
0.175,1.0,1.4887341403243914,0.7121124000804984,1.4910041627238295
0.225,1.0,1.5,0.6988334137002644,1.5164930008681943
0.275,0.9785305886887654,1.5220676337652523,0.6805460444555292,1.5425113884756323
0.325,0.9448377516768951,1.5431633282636403,0.6562168870292686,1.5649583870525228
0.375,0.8987590082900868,1.5829179708793253,0.59633361406494,1.6423714044308588
0.425,0.8109841770992356,1.642737956887753,0.5383249526370306,1.7040730541947993
0.475,0.7305796705036903,1.7075690837470117,0.4478638389888333,1.843211017266228
0.525,0.6711718209263708,1.732792991253206,0.3947611102473245,1.9095557452340581
0.575,0.6228950682012675,1.7218483359603647,0.3816651857548042,1.859075596839838
0.625,0.5957553513872027,1.7337493571633356,0.36675229037618595,1.8675397478687283
0.675,0.5806496288254879,1.8182698279527354,0.32031332619285446,2.069016180804835
0.725,0.5850672383344087,1.7665728968725585,0.33074871362187913,1.9857352866745528
0.775,0.5614357004378091,1.8299890094627473,0.31922657358666506,2.051091136533764
0.825,0.575227833257846,1.7971823085630614,0.32574185182986226,2.0184187986483635
0.875,0.5646467186899669,1.7850503698369045,0.33128528161738696,1.9695807508924787
0.925,0.5860106001010321,1.7468244093448968,0.3409598697574182,1.9354695217567075
0.975,0.5845225045939229,1.7334786360003684,0.34579678305630335,1.9047791110299077
