xp, rho, u, p, Mach
0.025,0.9999999999999999,1.5000000000000002,0.7142857142857143,1.5000000000000002
0.075,0.9999999999999999,1.5000000000000002,0.7142857142857143,1.5000000000000002
0.125,0.9999999999999999,1.5000000000000002,0.7142857142857143,1.5000000000000002
0.175,0.9922689299017763,1.500333322410649,0.7086587804061683,1.5004441942004458
0.225,0.9885911307173926,1.5173108005849623,0.6936401735247757,1.530917428383448
0.275,0.9785305886887654,1.510408448641673,0.6905578971401788,1.5195589170016996
0.325,0.9448377516768951,1.5431633282636403,0.6516533393162254,1.5704285518895627
0.375,0.8796190689092539,1.591961317961546,0.5946892337797658,1.636329548395016
0.425,0.7975935708922333,1.646320380073474,0.5249192874706298,1.7151215098243067
0.475,0.7196462863191231,1.7183189823802656,0.4322371486028052,1.8738648702752305
0.525,0.6395751030591139,1.7531121933817315,0.376449926824282,1.9312471628998207
0.575,0.5958271063458939,1.7682875594825487,0.35088055900833615,1.9474636000981789
0.625,0.5848219672026354,1.715676444945704,0.3481914141688755,1.8792050921779382
0.675,0.5499555033865312,1.8267633943833075,0.3000303895230907,2.0902557935596695
0.725,0.5484781718152902,1.805526180556213,0.3028921791020972,2.053408789507822
0.775,0.5343677385824355,1.8395065910231916,0.2963008944173351,2.087809957154766
0.825,0.5483568237787871,1.8037612289999094,0.302061039622343,2.05399460999485
0.875,0.5485121410191605,1.783730161977825,0.3078921502715383,2.012143510582964
0.925,0.5589426382456584,1.7422985421085118,0.3225630144876448,1.9383620171736424
0.975,0.5549973207161136,1.7518717482485884,0.3195953627439741,1.9511178396944873
