iters, residual_total, residual_rho, residual_rhou, residual_rhoE
0.0,12.375368413827264,3.056753228741153,4.585129843111731,11.080730454186686
1.0,2.7142442100305963,1.0001440651130271,1.690183543924135,1.8735295750406122
2.0,0.43401190596905237,0.08420516025435018,0.23257264214768325,0.3566311703060663
3.0,0.13671780935329947,0.05009077010563549,0.08503405830617618,0.09461439146647484
4.0,0.014179771052617446,0.0069623614434460085,0.008934772738204207,0.008530021474305148
5.0,0.008750665740204194,0.004181533100944651,0.005574033701284776,0.005293305216915907
6.0,0.005859674243756431,0.002775493000932691,0.0038589968148677097,0.003426450704089732
7.0,0.0037032930997900476,0.0017707316139971242,0.0023255311953522006,0.0022739379924675792
8.0,0.002702465080631973,0.0013059510083410395,0.0017246680466677395,0.0016196695973720952
9.0,0.0017519340007147082,0.000811396619119035,0.0012148093369357819,0.0009670297535423036
10.0,0.0009372820895016383,0.0004998188751797962,0.0006027275239046661,0.0005151682630386996
11.0,0.0006201117705268383,0.0003116977936760317,0.000401517746194433,0.0003551993705714681
12.0,0.00038939189382927963,0.00019522229449260854,0.00025021884507082524,0.00022562099256145593
13.0,0.00025316956020006237,0.00012149800113081257,0.00016522630189475687,0.00014843628631602425
14.0,0.00014918576416442746,7.837526882313912e-05,9.211703693677184e-05,8.733934378167869e-05
