xp, rho, u, p, Mach
0.05,1.004077868309293,1.4950372833027534,0.7185264862704608,1.4936550509850248
0.15,1.0032735527042058,1.4952762883576383,0.7180798981292834,1.4937596569302827
0.25,0.9755220829459842,1.5195445986071865,0.688786174946548,1.5283603946637985
0.35,0.883618476611459,1.5904610370877155,0.5995759124008011,1.6318089928048596
0.45,0.7184987327774544,1.691406156321442,0.4523828752518767,1.8015396051891386
0.55,0.5832073868257825,1.780910382558739,0.338658733815093,1.9751878973598034
0.65,0.5189768708012664,1.8363283680189235,0.28644789271953797,2.0889955326405425
0.75,0.49550065432807655,1.859198810865743,0.26769465987662716,2.1377852556133172
0.85,0.486350275387435,1.873238449436877,0.2600149154232534,2.1652323039846344
0.95,0.48486013225383373,1.8711534781004244,0.25904262489226654,2.163555374458235
