iters, residual
0.0,12.375368413827264
1.0,3.1828211212043978
2.0,0.5524105595369349
3.0,0.07116816758267278
4.0,0.04798800044512583
5.0,0.033274839184691415
6.0,0.024661370326622255
7.0,0.01636269572913045
8.0,0.011071323006868913
9.0,0.0058547145208546455
10.0,0.0010017894547242519
11.0,0.00026331385527542496
12.0,5.617230110774683e-05
13.0,1.3247015774903562e-05
14.0,2.098856449396542e-06
