xp, rho, u, p, Mach
0.05,1.0,1.5,0.7142857142857144,1.5
0.15,1.0,1.5,0.7142857142857144,1.5
0.25,1.0,1.5,0.7142857142857144,1.5
0.35,1.0,1.5,0.6363919019586108,1.5891500975550295
0.45,1.0,1.5,0.5685597351468689,1.6812766876632717
0.55,0.8623018927275816,1.4629445820973455,0.5680872944266175,1.5233019171365219
0.65,0.7614998820981017,1.608147045382472,0.5005850413253745,1.6763230844309087
0.75,0.8052654691822405,1.4803784806225553,0.5842370299765168,1.4688712949185918
0.85,0.7614998820981017,1.714071794188521,0.4705001067676607,1.8429775616175985
0.95,0.7614998820981017,1.714071794188521,0.47673711562809123,1.8308823100844418
