iters, residual
0.0,12.375368413827264
1.0,7.665695669961982
2.0,5.5749873976502755
3.0,4.227502421652285
4.0,3.104308026522924
5.0,2.3423046569934196
6.0,1.8272754979799604
7.0,1.4907860951571812
8.0,1.2656922997239928
9.0,1.093245277432338
10.0,0.9631167394804159
11.0,0.8394825623424701
12.0,0.7250170688451433
13.0,0.6092484729254024
14.0,0.508548953053436
