xp, rho, u, p, Mach
0.05,0.9999999999999999,1.5000000000000002,0.7158854529140644,1.4983230906625888
0.15,0.9999999999999999,1.5000000000000002,0.7142857142857143,1.5000000000000002
0.25,0.9791518119034315,1.5160940918978512,0.6871153459019274,1.5295804685717986
0.35,0.8859692887037378,1.5942066866512299,0.5958784452163824,1.6428999047970954
0.45,0.7213121020074021,1.683508269267713,0.45809667019441747,1.785394851136624
0.55,0.5907561414601251,1.7730473463822847,0.34034533764565306,1.9742426728124112
0.65,0.5326268383506546,1.812287431930936,0.2915211698574303,2.0703298072622873
0.75,0.5093843872480078,1.8246822050979472,0.27672615985594806,2.092285404331793
0.85,0.4947911907518591,1.8542923628489496,0.26518682422808104,2.140667423240732
0.95,0.49295099501258816,1.8504416499701244,0.265352507824897,2.131580078575696
