xp, rho, u, p, Mach
0.1,0.9835829324069625,1.5083455431423893,0.7053604954171084,1.5053474532214808
0.3,0.8782477681539607,1.633174351974444,0.6018486103531911,1.6673755525907874
0.5,0.6122833592426562,1.7664787495437915,0.3666472890644232,1.9292850033834683
0.7,0.5249550365326764,1.8263810575740864,0.28105647210538987,2.1095587972236145
0.9,0.5055977864720957,1.8015212318908613,0.27226402374622327,2.07483143737656
