xp, rho, u, p, Mach
0.05,1.0,1.5,0.7142857142857144,1.5
0.15,1.0,1.5,0.7142857142857144,1.5
0.25,1.0,1.5,0.7142857142857144,1.5
0.35,1.0,1.5,0.7100930600707859,1.5044217623418605
0.45,0.9455876392342679,1.5637902671378074,0.6855688158427534,1.5521720320076096
0.55,0.9895183644626784,1.5158889959708024,0.6671362021445877,1.5602998176302376
0.65,0.9984304552384906,1.4373620077065346,0.7012006168959831,1.4495723912011365
0.75,0.9775909112161255,1.4564667703447811,0.7006345195547533,1.4540166341306695
0.85,0.9362158394411852,1.5452606269105864,0.6684225199764895,1.545610917272912
0.95,0.9149165864015498,1.556741245446744,0.6662330200376038,1.541807265763736
