step, iter, matrix_size_orig, matrix_size_pow2, matrix_size_herm, condition_number, nnz_per_row, lambda_max_orig, lambda_min_orig, lambda_max_scaled, lambda_min_scaled, nqubits, circ_depth_orig, circ_gates_orig, circ_qubits_orig, circ_depth_transpile, circ_gates_transpile, circ_qubits_transpile, circ_generate_time, circ_transpile_time, circ_run_time
0, 0, 15, 16, 32, 95.97789014324577, 9, 22.405614510122508, 2.3074021727489433, 1.0, 0.1029832130561069, 5, 5, 19, 14, 689027, 689127, 14, 275.3883943557739, 48.52571892738342, 70.67218780517578
1, 0, 15, 16, 32, 142.61811389849967, 11, 23.34291485721552, 1.5715415297708035, 0.9999999999999973, 0.06732413408452384, 5, 5, 20, 15, 1380740, 1380861, 15, 562.3446323871613, 92.2828094959259, 406.04254961013794
2, 0, 15, 16, 32, 205.87882346724803, 11, 23.007095338034585, 0.8898278783556979, 0.9999999999999989, 0.038676237277317796, 5, 5, 20, 15, 1380740, 1380861, 15, 566.8647954463959, 91.54628682136536, 406.5129506587982
3, 0, 15, 16, 32, 206.4196345333569, 13, 23.007173341004435, 0.8875272845404356, 1.0000000000000056, 0.038576111519038433, 5, 5, 20, 15, 1380740, 1380861, 15, 568.6210560798645, 90.74438071250916, 404.03595328330994
4, 0, 15, 16, 32, 134.51220179765144, 11, 23.67209718061343, 1.7226686035303644, 0.999999999999997, 0.07277211606503348, 5, 5, 20, 15, 1380740, 1380861, 15, 557.7197861671448, 90.74501657485962, 402.7538592815399
5, 0, 15, 16, 32, 98.71845422906107, 11, 23.754163579700606, 2.5670368226341336, 0.9999999999999997, 0.1080668159087621, 5, 5, 19, 14, 689027, 689127, 14, 271.78040742874146, 45.68799090385437, 65.75626039505005
6, 0, 15, 16, 32, 82.55422282607363, 11, 22.90840448925585, 2.7396140204316755, 0.9999999999999989, 0.11958990953370688, 5, 5, 19, 14, 689027, 689127, 14, 268.5534574985504, 44.80401635169983, 63.780632972717285
7, 0, 15, 16, 32, 75.43537490388307, 11, 22.54817804298543, 2.862304150251769, 1.0000000000000009, 0.12694170432729068, 5, 5, 19, 14, 689027, 689127, 14, 261.09753680229187, 43.680647134780884, 61.36830997467041
8, 0, 15, 16, 32, 64.07853111300312, 13, 22.91451178044047, 4.393236532648495, 1.000000000000004, 0.19172289485122376, 5, 5, 19, 14, 689027, 689127, 14, 254.88359570503235, 42.163058042526245, 61.49134087562561
9, 0, 15, 16, 32, 61.92852711254882, 11, 22.34432337900656, 3.0497442238335934, 1.0000000000000033, 0.13648854664800134, 5, 5, 18, 13, 343170, 343251, 13, 109.76013731956482, 19.31914448738098, 22.95681667327881
10, 0, 15, 16, 32, 54.98399852689497, 11, 22.960957479432047, 3.35457598534877, 0.9999999999999969, 0.14609913320704326, 5, 5, 18, 13, 343170, 343251, 13, 105.62125563621521, 19.396019220352173, 22.598016262054443
11, 0, 15, 16, 32, 56.849376368330425, 12, 22.693797795047512, 4.000663332435207, 1.0000000000000007, 0.1762888419367269, 5, 5, 18, 13, 342662, 342743, 13, 106.53151178359985, 19.49778914451599, 22.51073431968689
12, 0, 15, 16, 32, 57.201494959514676, 11, 22.872473352360245, 4.151402684192556, 1.0, 0.18150213228969161, 5, 5, 18, 13, 343170, 343251, 13, 104.98451924324036, 19.493398189544678, 22.41982126235962
13, 0, 15, 16, 32, 61.04758070534575, 11, 22.90229818887765, 3.8224512580566414, 1.0000000000000013, 0.1669025189757158, 5, 5, 18, 13, 343170, 343251, 13, 103.44777536392212, 19.376405477523804, 22.567582368850708
14, 0, 15, 16, 32, 61.93606437842329, 11, 22.741149207498346, 3.687817042267723, 0.9999999999999982, 0.16216493760358175, 5, 5, 18, 13, 341900, 341981, 13, 103.69461369514465, 19.070999145507812, 22.607871055603027
