step, iter, fidelity, l2_error_abs, l2_error_rel, l2_error_normalized, linsys_residual
0, 0, 0.9973772357139655, 0.06173113064178374, 0.052689596285848246, 0.05122974007427206, 0.4763895034849158
1, 0, 0.9990935408578407, 0.019000338598269467, 0.03193323226551408, 0.03011087266017732, 0.2686166106478528
2, 0, 0.9995220414040387, 0.008177258399983995, 0.023924768604671326, 0.021863570630584205, 0.09693021605734327
3, 0, 0.999790345454117, 0.0030642366645840377, 0.014486708427017467, 0.014479832036044726, 0.05290835491650796
4, 0, 0.9998134592247855, 0.0019035834658434328, 0.013969661533317725, 0.013658311586378214, 0.03127534058815115
5, 0, 0.9994872029906161, 0.0021189205719060445, 0.024958236660861118, 0.022646473598300125, 0.021557844977989096
6, 0, 0.9992483647874776, 0.002118452566947149, 0.04187104088581883, 0.02741854307764519, 0.02528744100971303
7, 0, 0.9987098800687334, 0.0012424928992833763, 0.04189609308822055, 0.03592403516106713, 0.013813485187073421
8, 0, 0.9989106938279684, 0.0007140170594053389, 0.04350352915897315, 0.033009134806827566, 0.006231391577558097
9, 0, 0.9985297911696265, 0.0010315335420572817, 0.12236890645940558, 0.03835035340742698, 0.00847809327703573
10, 0, 0.998673163486752, 0.0005109611932876196, 0.11017841779958622, 0.036431812050173394, 0.0037419563084596695
11, 0, 0.9984440809936619, 0.0006035705716524184, 0.24410572000644742, 0.039452816105076734, 0.005142715382311249
12, 0, 0.9974748510585765, 0.00038767973466950545, 0.26642056749093507, 0.05026673901854516, 0.0036495894934439623
13, 0, 0.9984589621042147, 0.00035497121259977073, 0.41361532480104374, 0.03926362251661296, 0.003346650002659571
14, 0, 0.9981727709931678, 0.0002633866314292943, 0.46827235497973824, 0.04275587049449667, 0.002504093334620597
15, 0, 0.9988040385210416, 0.00019532118358927294, 0.5113310548840247, 0.034587848645152, 0.0018368978636740551
16, 0, 0.9987814448070548, 0.00014585199654108604, 0.5472815479788156, 0.03491312988645193, 0.0013789337761863313
17, 0, 0.9984260614928189, 0.0001320938088094075, 0.682837063908672, 0.03968070457564372, 0.0012656960506457345
18, 0, 0.9986556141382507, 0.00013207452221468307, 0.8396800559438109, 0.03667203306342712, 0.0012636192752976025
19, 0, 0.9986947348461351, 0.00013204119804602246, 0.925703215389858, 0.03613435153998128, 0.0012598700408707087
20, 0, 0.9986357074745538, 0.00013365321981927944, 0.9789883468168248, 0.036942633449365, 0.0012745300166929635
21, 0, 0.9990570420581589, 0.0001282201279269808, 0.9506355009890852, 0.03071124124779696, 0.0012196651961820693
22, 0, 0.9991555266327024, 0.00012824934693712487, 0.9782595467361871, 0.029062892597431646, 0.001218025214365104
23, 0, 0.9988153983530962, 0.00012946370464282303, 0.9998488891907555, 0.03442314068446653, 0.0012294189991992114
24, 0, 0.9984195425954541, 0.00012610532234227098, 0.9739964230253387, 0.03976282635102343, 0.0011962630631469498
25, 0, 0.9988987407288349, 0.00012671019997995286, 0.9933878855704668, 0.03318979707543965, 0.001201732735827302
26, 0, 0.9988888554081532, 0.00012220790943679347, 0.961706967135769, 0.03333846762806701, 0.0011573211621661796
27, 0, 0.9988900870083423, 0.00011475685486988916, 0.9229386729284073, 0.03331998108158946, 0.0010796534120638725
28, 0, 0.9986378407646218, 0.00010739680193232428, 0.9029348717755172, 0.03691372943629437, 0.0010035947602416962
29, 0, 0.9987893495054039, 9.545114217956052e-05, 0.8480107056498597, 0.03479967148034785, 0.0008862063494401606
30, 0, 0.9983004787535797, 6.306401806900284e-05, 0.6108186270404209, 0.04123401452365931, 0.0005617117512314671
31, 0, 0.9985624086606465, 1.662541225251935e-05, 0.201953253347648, 0.037922399426213976, 0.00011545154336739266
32, 0, 0.99840348940083, 2.4441155269605665e-06, 0.045697085155737706, 0.039964338100336186, 1.9020693731970796e-05
33, 0, 0.9990836200764683, 1.107076296701398e-06, 0.030909300239197798, 0.030275236708704613, 1.2852648660471509e-05
34, 0, 0.9996988689024071, 4.7031077777487267e-07, 0.018789712450332275, 0.017353782612648402, 8.064393094242757e-06
35, 0, 0.9998261906808031, 2.4831126972098203e-07, 0.014701466237612043, 0.01318396269155588, 4.556109700167633e-06
36, 0, 0.9996797408583628, 1.9580836290075394e-07, 0.01791331860747579, 0.017896502093003974, 3.007690144102815e-06
37, 0, 0.9994621601309048, 1.6033615802730284e-07, 0.023839859299100107, 0.0231929344051397, 1.4170055618893085e-06
38, 0, 0.9994894358484906, 9.02735765841711e-08, 0.02283222571206112, 0.02259710903702639, 1.3116427069391855e-06
39, 0, 0.9992750173410375, 5.9492550437986964e-08, 0.0269397700060055, 0.026927942846088865, 1.2066252200590194e-06
40, 0, 0.9993250798476837, 3.0704693543202554e-08, 0.02600713585768336, 0.025981417761944296, 7.450784948326231e-07
41, 0, 0.9989016733445945, 2.238917766109543e-08, 0.036493916113652186, 0.0331455637738463, 5.47422063738151e-07
42, 0, 0.9987881138368506, 1.829852907127079e-08, 0.05817122578809247, 0.03481743162440076, 1.6369021432526675e-07
43, 0, 0.9989155166019578, 7.262483571335409e-09, 0.043365120986200614, 0.03293596166042573, 1.0712130366635525e-07
44, 0, 0.997782989073124, 1.269908964509094e-08, 0.14910499534165236, 0.047098206110440556, 1.2928790580208333e-07
45, 0, 0.9973448048490854, 1.4885755426194682e-08, 0.32278647318484, 0.051545706588430946, 1.6049585630298672e-07
46, 0, 0.9839793766803907, 1.3038033206772763e-08, 0.45684343477727773, 0.12682785978219796, 1.2869456190628631e-07
47, 0, 0.9926268093033424, 5.545602386623258e-09, 0.2851201606829845, 0.08594667599408948, 7.00782001215277e-08
48, 0, 0.9646429375105099, 5.309249303684522e-09, 0.45907645935243335, 0.1888788889053329, 5.95960926951253e-08
49, 0, 0.9545324762429153, 4.9992055958631994e-09, 0.6321004896743088, 0.21446776187172273, 5.414796252212245e-08
50, 0, 0.8171479164308226, 4.256450649106773e-09, 0.6886288902524862, 0.43826384615881697, 3.5692367453327124e-08
51, 0, 0.8049902363463536, 3.863947699096708e-09, 0.8276497131721051, 0.45340354031936575, 3.65070339835224e-08
52, 0, 0.8466632433131621, 3.9368464471464624e-09, 0.9302567780222729, 0.3996415343430133, 3.68718122791725e-08
53, 0, 0.6979409843113623, 3.3284304411700327e-09, 0.8229273200090336, 0.5737092533425235, 3.198108952443264e-08
54, 0, 0.7170515866913105, 3.0819597393317105e-09, 0.8643977833484209, 0.5535534506505975, 3.03994355021732e-08
55, 0, 0.6321469310667638, 3.0619429408078913e-09, 0.8983229016537266, 0.6401918514179415, 2.7046204610488374e-08
56, 0, 0.7078071998425305, 2.320466056412018e-09, 0.7340788927263616, 0.5633596019313285, 2.8155181870391225e-08
57, 0, 0.31661636869211457, 2.5874618805257566e-09, 0.9531718795307604, 0.9352125650220842, 2.71950214884418e-08
58, 0, 0.6723177105376174, 2.2216165460869987e-09, 0.8719001741022676, 0.600082780859229, 2.4063789783948973e-08
59, 0, 0.36192563166357566, 2.2992617355652197e-09, 0.9513576012071021, 0.8926313237510999, 2.3582827063961388e-08
60, 0, 0.7162823618831573, 1.6280400952586716e-09, 0.7109294775344318, 0.5543736846855197, 2.2538344833099196e-08
61, 0, 0.37558108373776417, 1.8161323162157378e-09, 0.918920867001566, 0.8799451539998907, 2.303890045265037e-08
62, 0, 0.03621749411427917, 1.8852601166744034e-09, 0.9968274006732346, 1.272529828297957, 2.4033909134950503e-08
