iters, residual
0.0,12.375368413827264
1.0,3.731998442674232
2.0,1.5340556781658423
3.0,0.7835687091229226
4.0,0.38239670984742985
5.0,0.21240740726850532
6.0,0.08360531562991716
7.0,0.039026736760705866
8.0,0.020585156730411072
9.0,0.01216285077176435
10.0,0.007762526157498849
11.0,0.005486427092273413
12.0,0.0039053487201883663
13.0,0.002697673085762581
14.0,0.001947235244004606
