iters, residual
0.0,12.375368413827264
1.0,2.130466252800562
2.0,0.3717905954008621
3.0,0.11886356165439883
4.0,0.05934669563107775
5.0,0.02825837876748493
6.0,0.014647937581928684
7.0,0.009600397228173659
8.0,0.007089120298120215
9.0,0.005062377401875341
10.0,0.004229026054268698
11.0,0.003822216533190625
12.0,0.003203898368703807
13.0,0.0030108875706372678
14.0,0.002874159324358759
