xp, rho, u, p, Mach
0.1,0.9874709558885127,1.5144362773696067,0.699820260577578,1.5203931212483486
0.3,0.8860312484365244,1.6131637019549434,0.6031848433337346,1.652394469715726
0.5,0.6197108815993254,1.7414128323792684,0.3750526303302102,1.891847719521738
0.7,0.5170332532497155,1.8291074386805917,0.2887678132212802,2.0685215226041263
0.9,0.48377141835852605,1.8695832902210314,0.26090180305129435,2.151604098518237
