xp, rho, u, p, Mach
0.1,0.9911276051048464,1.5094699083642034,0.7044996828899011,1.513159911995084
0.3,0.9051148248012941,1.5914403564495698,0.6223053248092136,1.6220955379087578
0.5,0.685214798659198,1.6584469800993027,0.4260863601976207,1.777469367898821
0.7,0.693505033758951,1.5673644858338438,0.4338983478497865,1.6746991305725267
0.9,0.7829279313730186,1.469187957033756,0.5137089191297691,1.532906558668669
