xp, rho, u, p, Mach
0.025,0.9999999999999999,1.5000000000000002,0.7142857142857143,1.5000000000000002
0.075,0.9999999999999999,1.5000000000000002,0.7142857142857143,1.5000000000000002
0.125,0.9999999999999999,1.5000000000000002,0.711211693989472,1.503238177000492
0.175,0.9999999999999999,1.5000000000000002,0.7142857142857143,1.5000000000000002
0.225,0.9999999999999999,1.5000000000000002,0.7034002898370646,1.5115620151025948
0.275,0.9817312302377752,1.522875732438132,0.6821930713717309,1.543985080738304
0.325,0.9409661223617086,1.5512240422313974,0.6557957564528715,1.570410542843315
0.375,0.8910913003143842,1.6128382064264803,0.5780351385308748,1.6924302023831417
0.425,0.8144260108722947,1.6387282296474301,0.5200708845022285,1.733155240262876
0.475,0.742842563308017,1.6699243955985357,0.4502530388315543,1.812812366213866
0.525,0.6524419829762508,1.734337048979925,0.39337562062776016,1.887716242844086
0.575,0.5980033705129665,1.7819725438068266,0.3450751404984797,1.9825857009007055
0.625,0.5758049683883367,1.7883048353335727,0.3265017631030783,2.0071159933104323
0.675,0.5731944598839969,1.7333260395436565,0.32977535882521447,1.93133733001115
0.725,0.5657771123376298,1.7593787496413793,0.31793548040056174,1.9835744861951319
0.775,0.5491879014651119,1.792548749934961,0.3147273350811791,2.001244752140797
0.825,0.5652826254729607,1.7645240196838827,0.2999583373403303,2.047226556339002
0.875,0.5517474282553263,1.7724852613579627,0.31673965446801955,1.9771405996831095
0.925,0.5629990721889709,1.746870549186635,0.31988785612483833,1.9586266891835489
0.975,0.5536783801082923,1.773600044666421,0.32103571652028956,1.9685378970133347
