xp, rho, u, p, Mach
0.1,0.9874650551638816,1.5144414355209317,0.699813796978137,1.5204007783326852
0.3,0.8859985610524249,1.6131958659470798,0.6031567854122118,1.6524353680557173
0.5,0.619652934014494,1.7414883061770812,0.37501055225177204,1.8919473905166748
0.7,0.5169728164154843,1.8292057217281743,0.288726668752971,2.068659143135244
0.9,0.4837589435059328,1.8695993003833076,0.2608984206505341,2.151608729058414
