step, iter, fidelity, l2_error_abs, l2_error_rel, l2_error_normalized, linsys_residual
0, 0, 0.9980713671846452, 0.19257661017299085, 0.10352372161443629, 0.043926798418449035, 1.6490660198392786
1, 0, 0.99968928094046, 0.026215499207144156, 0.040086215476048716, 0.017627909685338273, 0.2542908700904296
2, 0, 0.9991001267466534, 0.012388693727331689, 0.060349901056379565, 0.030001263097618205, 0.18085603161806366
3, 0, 0.9984562949433424, 0.0027449694198254672, 0.04353681048846785, 0.039297598823123114, 0.03789641558197892
4, 0, 0.9981420898892244, 0.00451991849759215, 0.3050373657818863, 0.043113499867802, 0.026981346925822623
5, 0, 0.9961682432989957, 0.001464628585141698, 0.22397588239969016, 0.061930883573119475, 0.008968903825081472
6, 0, 0.9991032672800757, 0.0010114983593062861, 0.4261828133587887, 0.0299488537761112, 0.005921926031341557
7, 0, 0.9982157433388489, 0.0006273061531482516, 0.5017146285966833, 0.04224989070916116, 0.00335310380783546
8, 0, 0.99895574592361, 0.0004824527682501736, 0.6617844577470618, 0.032319140388666914, 0.0026990982964903367
9, 0, 0.998877200716579, 0.0003278866726983323, 0.6242141813809273, 0.033512902441163284, 0.00174917974987618
10, 0, 0.9986767371080169, 0.00021365538724252598, 0.5866242286256929, 0.03638270108189033, 0.0011422483371295118
11, 0, 0.9985812788558054, 0.00017464222741198787, 0.7115569617441713, 0.03767259871380523, 0.0009035657817146886
12, 0, 0.9987743639643012, 0.00015557211657344145, 0.8155053650048943, 0.03501445147219761, 0.000788370579168132
13, 0, 0.998502373625202, 0.00015877262270284364, 0.9667826112240439, 0.03870642732122119, 0.0007942737571233494
14, 0, 0.9988373326020302, 0.00014950145221967535, 0.9335162132359048, 0.03410286708367814, 0.0007463270693303046
