xp, rho, u, p, Mach
0.05,1.0041569251948959,1.4937904249466452,0.7169233342101803,1.4941358608336939
0.15,1.002939389994196,1.4956038370461053,0.7181751738389468,1.4937389408763424
0.25,0.9784880295166591,1.5225716089518613,0.6862175762272184,1.5365990107086556
0.35,0.8908471809379258,1.5880151355439267,0.5983657928738116,1.6376038308064635
0.45,0.7259668808966943,1.6876984304251657,0.4531975854230906,1.8052836096164888
0.55,0.5871632903884277,1.7791010236821496,0.34472356100703194,1.9623684632469847
0.65,0.52549769737308,1.8178651285376501,0.2958988284775159,2.047441146235676
0.75,0.49973903494401933,1.867188763491457,0.2658487647329723,2.1636077125272983
0.85,0.49491835293286485,1.8582372299996175,0.2647070481872403,2.147440631196374
0.95,0.4876418389129943,1.8775439775274474,0.25867574159235585,2.1787065002733548
