xp, rho, u, p, Mach
0.05,1.003276337244672,1.4961395657938452,0.7181120817812895,1.4945906402026379
0.15,1.0034282298991344,1.4963429875766665,0.7172345567717267,1.495821218334939
0.25,0.9759996918166364,1.5187228697945325,0.6891256477368114,1.5275314071949215
0.35,0.8837834543764786,1.5894503225364258,0.6004496233232524,1.6297372270452173
0.45,0.7182834581409158,1.6905137700085746,0.4532032682133127,1.7986891325416663
0.55,0.5829995485871923,1.7820523957566752,0.3382519187265233,1.9772902550963458
0.65,0.5184844331167161,1.8363966039543016,0.2863818443023427,2.0883225745113143
0.75,0.4950623872032589,1.8600901962546035,0.26761584178068815,2.1381789152098523
0.85,0.4867844271349098,1.8707861603426734,0.2609553079910012,2.1594611792353087
0.95,0.48441077095800755,1.8725037661432213,0.25900989288556486,2.1642498768647656
