iters, residual
0.0,12.375368413827264
1.0,2.381708739118052
2.0,0.3578479791684314
3.0,0.34762088020471477
4.0,0.34740509169979794
5.0,0.2953908353755055
6.0,0.2857953941170919
7.0,0.2529655807472965
8.0,0.24947708889736167
9.0,0.2339796205194942
10.0,0.22564166645119035
11.0,0.19682046370760645
12.0,0.19256613652417864
13.0,0.18380680105147182
14.0,0.18346908891647473
