[burgers] q=8 N=256 nu=3.0e-02 cfl=0.1 dt=3.9063e-04 n_steps=512 method=cole_hopf_circuit
[burgers] reference trajectory skipped (--no-classical-reference)
[burgers] running method=cole_hopf_circuit ...
[cole_hopf_circuit] propagator=qft-diagonal q=8 nu=3.0e-02 dt=3.9063e-04 n_steps=512 shots=65536
[_run_shots_measure_reprepare] n_segments=64 segment_size=8 shots=65536
[_run_shots_measure_reprepare] fast path: fully deferred (no reset), width=17 (SV 0.00 GiB), sample-once.
[_run_shots_measure_reprepare] segment 1/64 steps 1-8 depth=2065 transpiling ...
[_run_shots_measure_reprepare] segment 1/64 done in 161.0s p_success=0.9982 cumulative_norm=9.5172e+00
[_run_shots_measure_reprepare] segment 2/64 steps 9-16 depth=2065 transpiling ...
[_run_shots_measure_reprepare] segment 2/64 done in 154.8s p_success=0.9982 cumulative_norm=9.5085e+00
[_run_shots_measure_reprepare] segment 3/64 steps 17-24 depth=2065 transpiling ...
[_run_shots_measure_reprepare] segment 3/64 done in 153.2s p_success=0.9982 cumulative_norm=9.4999e+00
[_run_shots_measure_reprepare] segment 4/64 steps 25-32 depth=2065 transpiling ...
[_run_shots_measure_reprepare] segment 4/64 done in 159.0s p_success=0.9982 cumulative_norm=9.4913e+00
[_run_shots_measure_reprepare] segment 5/64 steps 33-40 depth=2065 transpiling ...
[_run_shots_measure_reprepare] segment 5/64 done in 150.3s p_success=0.9982 cumulative_norm=9.4827e+00
[_run_shots_measure_reprepare] segment 6/64 steps 41-48 depth=2065 transpiling ...
[_run_shots_measure_reprepare] segment 6/64 done in 154.6s p_success=0.9982 cumulative_norm=9.4741e+00
[_run_shots_measure_reprepare] segment 7/64 steps 49-56 depth=2065 transpiling ...
[_run_shots_measure_reprepare] segment 7/64 done in 159.2s p_success=0.9982 cumulative_norm=9.4657e+00
[_run_shots_measure_reprepare] segment 8/64 steps 57-64 depth=2065 transpiling ...
[_run_shots_measure_reprepare] segment 8/64 done in 158.3s p_success=0.9982 cumulative_norm=9.4571e+00
[_run_shots_measure_reprepare] segment 9/64 steps 65-72 depth=2065 transpiling ...
[_run_shots_measure_reprepare] segment 9/64 done in 148.9s p_success=0.9983 cumulative_norm=9.4488e+00
[_run_shots_measure_reprepare] segment 10/64 steps 73-80 depth=2065 transpiling ...
[_run_shots_measure_reprepare] segment 10/64 done in 154.9s p_success=0.9983 cumulative_norm=9.4407e+00
[_run_shots_measure_reprepare] segment 11/64 steps 81-88 depth=2065 transpiling ...
[_run_shots_measure_reprepare] segment 11/64 done in 157.8s p_success=0.9983 cumulative_norm=9.4325e+00
[_run_shots_measure_reprepare] segment 12/64 steps 89-96 depth=2065 transpiling ...
[_run_shots_measure_reprepare] segment 12/64 done in 163.5s p_success=0.9983 cumulative_norm=9.4244e+00
[_run_shots_measure_reprepare] segment 13/64 steps 97-104 depth=2065 transpiling ...
[_run_shots_measure_reprepare] segment 13/64 done in 153.3s p_success=0.9983 cumulative_norm=9.4164e+00
[_run_shots_measure_reprepare] segment 14/64 steps 105-112 depth=2065 transpiling ...
[_run_shots_measure_reprepare] segment 14/64 done in 157.2s p_success=0.9983 cumulative_norm=9.4083e+00
[_run_shots_measure_reprepare] segment 15/64 steps 113-120 depth=2065 transpiling ...
[_run_shots_measure_reprepare] segment 15/64 done in 158.7s p_success=0.9982 cumulative_norm=9.3998e+00
[_run_shots_measure_reprepare] segment 16/64 steps 121-128 depth=2065 transpiling ...
[_run_shots_measure_reprepare] segment 16/64 done in 159.5s p_success=0.9983 cumulative_norm=9.3919e+00
[_run_shots_measure_reprepare] segment 17/64 steps 129-136 depth=2065 transpiling ...
[_run_shots_measure_reprepare] segment 17/64 done in 150.9s p_success=0.9984 cumulative_norm=9.3843e+00
[_run_shots_measure_reprepare] segment 18/64 steps 137-144 depth=2065 transpiling ...
[_run_shots_measure_reprepare] segment 18/64 done in 152.8s p_success=0.9984 cumulative_norm=9.3767e+00
[_run_shots_measure_reprepare] segment 19/64 steps 145-152 depth=2065 transpiling ...
[_run_shots_measure_reprepare] segment 19/64 done in 157.5s p_success=0.9984 cumulative_norm=9.3692e+00
[_run_shots_measure_reprepare] segment 20/64 steps 153-160 depth=2065 transpiling ...
[_run_shots_measure_reprepare] segment 20/64 done in 165.7s p_success=0.9984 cumulative_norm=9.3616e+00
[_run_shots_measure_reprepare] segment 21/64 steps 161-168 depth=2065 transpiling ...
[_run_shots_measure_reprepare] segment 21/64 done in 153.1s p_success=0.9984 cumulative_norm=9.3542e+00
[_run_shots_measure_reprepare] segment 22/64 steps 169-176 depth=2065 transpiling ...
[_run_shots_measure_reprepare] segment 22/64 done in 152.2s p_success=0.9984 cumulative_norm=9.3467e+00
[_run_shots_measure_reprepare] segment 23/64 steps 177-184 depth=2065 transpiling ...
[_run_shots_measure_reprepare] segment 23/64 done in 158.8s p_success=0.9984 cumulative_norm=9.3392e+00
[_run_shots_measure_reprepare] segment 24/64 steps 185-192 depth=2065 transpiling ...
[_run_shots_measure_reprepare] segment 24/64 done in 161.6s p_success=0.9984 cumulative_norm=9.3317e+00
[_run_shots_measure_reprepare] segment 25/64 steps 193-200 depth=2065 transpiling ...
[_run_shots_measure_reprepare] segment 25/64 done in 156.4s p_success=0.9984 cumulative_norm=9.3243e+00
[_run_shots_measure_reprepare] segment 26/64 steps 201-208 depth=2065 transpiling ...
[_run_shots_measure_reprepare] segment 26/64 done in 157.8s p_success=0.9984 cumulative_norm=9.3169e+00
[_run_shots_measure_reprepare] segment 27/64 steps 209-216 depth=2065 transpiling ...
[_run_shots_measure_reprepare] segment 27/64 done in 160.7s p_success=0.9984 cumulative_norm=9.3093e+00
[_run_shots_measure_reprepare] segment 28/64 steps 217-224 depth=2065 transpiling ...
[_run_shots_measure_reprepare] segment 28/64 done in 156.1s p_success=0.9983 cumulative_norm=9.3014e+00
[_run_shots_measure_reprepare] segment 29/64 steps 225-232 depth=2065 transpiling ...
[_run_shots_measure_reprepare] segment 29/64 done in 159.8s p_success=0.9984 cumulative_norm=9.2937e+00
[_run_shots_measure_reprepare] segment 30/64 steps 233-240 depth=2065 transpiling ...
[_run_shots_measure_reprepare] segment 30/64 done in 151.4s p_success=0.9983 cumulative_norm=9.2856e+00
[_run_shots_measure_reprepare] segment 31/64 steps 241-248 depth=2065 transpiling ...
[_run_shots_measure_reprepare] segment 31/64 done in 154.3s p_success=0.9982 cumulative_norm=9.2773e+00
[_run_shots_measure_reprepare] segment 32/64 steps 249-256 depth=2065 transpiling ...
[_run_shots_measure_reprepare] segment 32/64 done in 154.0s p_success=0.9983 cumulative_norm=9.2695e+00
[_run_shots_measure_reprepare] segment 33/64 steps 257-264 depth=2065 transpiling ...
[_run_shots_measure_reprepare] segment 33/64 done in 151.7s p_success=0.9983 cumulative_norm=9.2617e+00
[_run_shots_measure_reprepare] segment 34/64 steps 265-272 depth=2065 transpiling ...
[_run_shots_measure_reprepare] segment 34/64 done in 155.4s p_success=0.9984 cumulative_norm=9.2542e+00
[_run_shots_measure_reprepare] segment 35/64 steps 273-280 depth=2065 transpiling ...
[_run_shots_measure_reprepare] segment 35/64 done in 161.7s p_success=0.9984 cumulative_norm=9.2467e+00
[_run_shots_measure_reprepare] segment 36/64 steps 281-288 depth=2065 transpiling ...
[_run_shots_measure_reprepare] segment 36/64 done in 149.8s p_success=0.9982 cumulative_norm=9.2383e+00
[_run_shots_measure_reprepare] segment 37/64 steps 289-296 depth=2065 transpiling ...
[_run_shots_measure_reprepare] segment 37/64 done in 153.1s p_success=0.9983 cumulative_norm=9.2305e+00
[_run_shots_measure_reprepare] segment 38/64 steps 297-304 depth=2065 transpiling ...
[_run_shots_measure_reprepare] segment 38/64 done in 156.5s p_success=0.9984 cumulative_norm=9.2229e+00
[_run_shots_measure_reprepare] segment 39/64 steps 305-312 depth=2065 transpiling ...
[_run_shots_measure_reprepare] segment 39/64 done in 153.1s p_success=0.9983 cumulative_norm=9.2151e+00
[_run_shots_measure_reprepare] segment 40/64 steps 313-320 depth=2065 transpiling ...
[_run_shots_measure_reprepare] segment 40/64 done in 154.7s p_success=0.9984 cumulative_norm=9.2075e+00
[_run_shots_measure_reprepare] segment 41/64 steps 321-328 depth=2065 transpiling ...
[_run_shots_measure_reprepare] segment 41/64 done in 153.3s p_success=0.9984 cumulative_norm=9.2000e+00
[_run_shots_measure_reprepare] segment 42/64 steps 329-336 depth=2065 transpiling ...
[_run_shots_measure_reprepare] segment 42/64 done in 149.0s p_success=0.9984 cumulative_norm=9.1926e+00
[_run_shots_measure_reprepare] segment 43/64 steps 337-344 depth=2065 transpiling ...
[_run_shots_measure_reprepare] segment 43/64 done in 159.8s p_success=0.9984 cumulative_norm=9.1853e+00
[_run_shots_measure_reprepare] segment 44/64 steps 345-352 depth=2065 transpiling ...
[_run_shots_measure_reprepare] segment 44/64 done in 154.6s p_success=0.9984 cumulative_norm=9.1780e+00
[_run_shots_measure_reprepare] segment 45/64 steps 353-360 depth=2065 transpiling ...
[_run_shots_measure_reprepare] segment 45/64 done in 153.4s p_success=0.9984 cumulative_norm=9.1705e+00
[_run_shots_measure_reprepare] segment 46/64 steps 361-368 depth=2065 transpiling ...
[_run_shots_measure_reprepare] segment 46/64 done in 160.9s p_success=0.9984 cumulative_norm=9.1631e+00
[_run_shots_measure_reprepare] segment 47/64 steps 369-376 depth=2065 transpiling ...
[_run_shots_measure_reprepare] segment 47/64 done in 159.4s p_success=0.9984 cumulative_norm=9.1557e+00
[_run_shots_measure_reprepare] segment 48/64 steps 377-384 depth=2065 transpiling ...
[_run_shots_measure_reprepare] segment 48/64 done in 158.9s p_success=0.9984 cumulative_norm=9.1483e+00
[_run_shots_measure_reprepare] segment 49/64 steps 385-392 depth=2065 transpiling ...
[_run_shots_measure_reprepare] segment 49/64 done in 158.7s p_success=0.9984 cumulative_norm=9.1409e+00
[_run_shots_measure_reprepare] segment 50/64 steps 393-400 depth=2065 transpiling ...
[_run_shots_measure_reprepare] segment 50/64 done in 159.5s p_success=0.9984 cumulative_norm=9.1337e+00
[_run_shots_measure_reprepare] segment 51/64 steps 401-408 depth=2065 transpiling ...
[_run_shots_measure_reprepare] segment 51/64 done in 155.2s p_success=0.9984 cumulative_norm=9.1264e+00
[_run_shots_measure_reprepare] segment 52/64 steps 409-416 depth=2065 transpiling ...
[_run_shots_measure_reprepare] segment 52/64 done in 151.0s p_success=0.9984 cumulative_norm=9.1191e+00
[_run_shots_measure_reprepare] segment 53/64 steps 417-424 depth=2065 transpiling ...
[_run_shots_measure_reprepare] segment 53/64 done in 153.1s p_success=0.9984 cumulative_norm=9.1116e+00
[_run_shots_measure_reprepare] segment 54/64 steps 425-432 depth=2065 transpiling ...
[_run_shots_measure_reprepare] segment 54/64 done in 163.2s p_success=0.9984 cumulative_norm=9.1041e+00
[_run_shots_measure_reprepare] segment 55/64 steps 433-440 depth=2065 transpiling ...
[_run_shots_measure_reprepare] segment 55/64 done in 156.8s p_success=0.9984 cumulative_norm=9.0966e+00
[_run_shots_measure_reprepare] segment 56/64 steps 441-448 depth=2065 transpiling ...
[_run_shots_measure_reprepare] segment 56/64 done in 151.0s p_success=0.9984 cumulative_norm=9.0891e+00
[_run_shots_measure_reprepare] segment 57/64 steps 449-456 depth=2065 transpiling ...
