step, iter, matrix_size_orig, matrix_size_pow2, matrix_size_herm, condition_number, nnz_per_row, lambda_max_orig, lambda_min_orig, lambda_max_scaled, lambda_min_scaled, nqubits, circ_depth_orig, circ_gates_orig, circ_qubits_orig, circ_depth_transpile, circ_gates_transpile, circ_qubits_transpile, circ_generate_time, circ_transpile_time, circ_run_time
0, 0, 15, 16, 32, 69.90702390549448, 9, 22.905614508872443, 2.7978549646220263, 0.9999999999999993, 0.12214712526216091, 5, 5, 19, 14, 638237, 649089, 14, 64.62214493751526, 7.512781381607056, 41.525115728378296
1, 0, 15, 16, 32, 54.15029980176081, 11, 23.836333091545917, 4.003410534146524, 1.0000000000000002, 0.1679541277918471, 5, 5, 18, 13, 317858, 323309, 13, 32.44496989250183, 3.573413372039795, 17.833245992660522
2, 0, 15, 16, 32, 54.10748658459547, 11, 24.512765919214743, 4.4836908998065335, 1.0000000000000038, 0.18291248382916592, 5, 5, 18, 13, 317858, 323309, 13, 32.39696216583252, 3.572274684906006, 17.69314479827881
3, 0, 15, 16, 32, 53.64108797493799, 11, 24.589129368054277, 4.59883991350454, 0.9999999999999991, 0.1870273584992915, 5, 5, 18, 13, 317858, 323309, 13, 32.36616325378418, 3.5802407264709473, 17.73367166519165
4, 0, 15, 16, 32, 53.57403656491063, 11, 24.598357676429483, 4.612152100426101, 0.9999999999999991, 0.18749837534257513, 5, 5, 18, 13, 317858, 323309, 13, 32.3259174823761, 3.5816547870635986, 17.717690467834473
5, 0, 15, 16, 32, 53.56607979383769, 11, 24.598617302940603, 4.612937381247378, 1.0000000000000018, 0.18752832016683843, 5, 5, 18, 13, 317858, 323309, 13, 32.383126974105835, 3.5610313415527344, 17.7118558883667
6, 0, 15, 16, 32, 53.55970566392831, 11, 24.59825176969987, 4.613087883586632, 0.9999999999999993, 0.18753722527830374, 5, 5, 18, 13, 317858, 323309, 13, 32.294092893600464, 3.5803747177124023, 17.726496934890747
7, 0, 15, 16, 32, 53.554813117251044, 11, 24.598004114741475, 4.613243164543388, 1.000000000000004, 0.1875454261664554, 5, 5, 18, 13, 317858, 323309, 13, 32.44279599189758, 3.5943238735198975, 17.741384983062744
8, 0, 15, 16, 32, 53.55164698011101, 11, 24.597798954500472, 4.613303001400471, 1.0000000000000033, 0.1875494230168265, 5, 5, 18, 13, 317858, 323309, 13, 32.49534368515015, 3.551762580871582, 17.790634155273438
9, 0, 15, 16, 32, 53.549924627966284, 11, 24.59765791376633, 4.613316179280208, 0.9999999999999971, 0.1875510341453423, 5, 5, 18, 13, 317858, 323309, 13, 32.30638360977173, 3.572843313217163, 17.82711148262024
10, 0, 15, 16, 32, 53.54782537012917, 11, 24.597460735965676, 4.613321841807365, 1.000000000000001, 0.18755276779695873, 5, 5, 18, 13, 317858, 323309, 13, 32.297404050827026, 3.5770511627197266, 17.656784772872925
11, 0, 15, 16, 32, 53.54679726486356, 11, 24.59736934947976, 4.613334117735762, 0.9999999999999984, 0.18755396368568736, 5, 5, 18, 13, 317858, 323309, 13, 32.42226839065552, 3.5922505855560303, 17.736069440841675
12, 0, 15, 16, 32, 53.54589413438715, 11, 24.597276360586093, 4.613337266785856, 0.9999999999999956, 0.1875548007493279, 5, 5, 18, 13, 317858, 323309, 13, 32.31852412223816, 3.5788278579711914, 17.79015016555786
13, 0, 15, 16, 32, 53.54506195312847, 11, 24.5971733598317, 4.613325222332032, 0.9999999999999987, 0.18755509646753912, 5, 5, 18, 13, 317858, 323309, 13, 32.40001845359802, 3.730604887008667, 17.81254005432129
14, 0, 15, 16, 32, 53.54469743075761, 11, 24.597131421968218, 4.613319436071959, 0.9999999999999953, 0.18755518100585133, 5, 5, 18, 13, 317858, 323309, 13, 32.4297399520874, 3.5956804752349854, 17.77647566795349
