xp, rho, u, p, Mach
0.05,1.0,1.5,0.7142857142857144,1.5
0.15,1.0,1.5,0.7142857142857144,1.5
0.25,1.0,1.5,0.686877487218409,1.5296342525111972
0.35,0.9513315291633874,1.5200886434833216,0.6392729478516005,1.5672117476571545
0.45,0.7800128067428336,1.6528070653562845,0.4756801016377892,1.7887577036633866
0.55,0.665501384367547,1.6608350384993662,0.392661066747091,1.8273765238268649
0.65,0.5955662999592953,1.735060290490693,0.34023569295673195,1.9401069623837293
0.75,0.6122347927596619,1.6709044667897486,0.34423034017717197,1.883310954003481
0.85,0.5899750173811347,1.7779770818189555,0.30093842588214925,2.103972839479822
0.95,0.5992918521242666,1.697910619935169,0.334049691847023,1.92204900224451
