xp, rho, u, p, Mach
0.1,0.9874709628969851,1.5144363151124949,0.699820248025131,1.5203931781705071
0.3,0.8860314561418612,1.6131635232183448,0.6031850109118131,1.6523942507754898
0.5,0.6197112555243599,1.741412413154354,0.3750528931562821,1.891847171962748
0.7,0.5170332558501035,1.8291074963206617,0.28876778649138013,2.06852168872727
0.9,0.48377018222398727,1.869585566846644,0.2609008603732975,2.1516078567143397
