iters, residual_total, residual_rho, residual_rhou, residual_rhoE
0.0,12.375368413827264,3.056753228741153,4.585129843111731,11.080730454186686
1.0,2.915909761917079,0.5370261457543201,2.1130213526726798,1.9363040622714434
2.0,0.5230544981894105,0.2457147287148195,0.2942300812097053,0.3558636529348128
3.0,0.22016748031703012,0.07922318715925103,0.12011541950887587,0.16664240757288312
4.0,0.06666700609821535,0.025447528497334608,0.040371021197730686,0.046552053047413555
5.0,0.030063913172087224,0.01096956710706904,0.018429652555215358,0.021067875531157684
6.0,0.016013830916150634,0.004913362589238787,0.010015646457964014,0.011488623708121155
7.0,0.006386909287521767,0.0019127405803424952,0.004083420009280751,0.004523241619364199
8.0,0.003330228002579308,0.0008977348186530554,0.0021117896661330543,0.002413469525507827
9.0,0.001997009242429341,0.0005591937381722264,0.0013063138791984661,0.001403172236951201
10.0,0.001301879289814797,0.00039205745905158235,0.0008790582014237364,0.0008766055627021556
11.0,0.0008564033786165961,0.0002708691861008493,0.0005821210534522589,0.0005667377789195077
12.0,0.0005692116456187296,0.00017780420756677222,0.0003815914816455571,0.0003831129107914308
13.0,0.0004054675294866182,0.00012399533746685612,0.00027068615114914373,0.0002752418596989291
14.0,0.00027916619422456803,8.311427758431834e-05,0.000184389859696428,0.00019242182958437363
