iters, residual
0.0,12.375368413827264
1.0,2.172918779656737
2.0,1.5771182798965178
3.0,1.0595383024491167
4.0,0.5402191273494923
5.0,0.35150599616276823
6.0,0.09442027460772037
7.0,0.09204098819406314
8.0,0.08700499639525668
9.0,0.08047308893618406
10.0,0.07429290975883604
11.0,0.0688646754241815
12.0,0.06047268335157776
13.0,0.05534187355115833
14.0,0.05235992526153329
