case_id,NQ_MATRIX,nx,ny,grid_size,matrix_size,condition_number,circuit_qubits,circuit_gates,circuit_depth,circuit_gates_transpiled,circuit_depth_transpiled,qc_shots,qc_backend
tridiag_shots_0,2,0,0,0,4,3.3416407864998736,7,4643,3417,4643,3417,100,density_matrix_sim_aer
tridiag_shots_1,2,0,0,0,4,3.3416407864998736,7,4643,3417,4643,3417,500,density_matrix_sim_aer
tridiag_shots_2,2,0,0,0,4,3.3416407864998736,7,4643,3417,4643,3417,1000,density_matrix_sim_aer
tridiag_shots_3,2,0,0,0,4,3.3416407864998736,7,4643,3417,4643,3417,5000,density_matrix_sim_aer
tridiag_shots_4,2,0,0,0,4,3.3416407864998736,7,4643,3417,4643,3417,10000,density_matrix_sim_aer
tridiag_shots_5,2,0,0,0,4,3.3416407864998736,7,4643,3417,4643,3417,50000,density_matrix_sim_aer
tridiag_shots_6,2,0,0,0,4,3.3416407864998736,7,4643,3417,4643,3417,100000,density_matrix_sim_aer
