xp, rho, u, p, Mach
0.025,0.9999999999999998,1.5000000000000004,0.7142857142857143,1.5000000000000004
0.075,0.9999999999999998,1.5000000000000004,0.714008375226525,1.5002912908405381
0.125,0.9999999999999998,1.5000000000000004,0.7122327273682182,1.5021602941888461
0.175,0.9898753807046846,1.511816013891908,0.7056727962987898,1.5132946513991474
0.225,0.9903054471234076,1.5012129960820944,0.7055985155103668,1.5030867705037279
0.275,0.9693523588898365,1.5208153708176417,0.6843478515960598,1.529730257940025
0.325,0.9383597301612583,1.5428364600336022,0.6480074542667464,1.5690997587131341
0.375,0.873618083650413,1.5919957299175684,0.5875698849666756,1.6406234849180201
0.425,0.790328460014082,1.6441947122326794,0.5115414177970701,1.72723980747591
0.475,0.6914288869959303,1.7154710995528621,0.4257814084991112,1.847565316554548
0.525,0.6120369260103306,1.7674875161442822,0.3587131016846573,1.9512258018993272
0.575,0.5553711185421046,1.8110670484650548,0.3119904557673865,2.042168167259678
0.625,0.5206740423889015,1.842917149396117,0.28539572635326516,2.1037834016392085
0.675,0.5066176666105944,1.845290621538173,0.2740997103794778,2.1202478597216743
0.725,0.49730282417491,1.8549212386711005,0.26777090480269955,2.136437664494541
0.775,0.4916918526161412,1.86001895348074,0.26537748793614835,2.1397735679306886
0.825,0.48954153125852456,1.866819322341483,0.26127905054919365,2.1596369327272282
0.875,0.49036625490934654,1.8604099807992278,0.2625356764760614,2.1488730861854584
0.925,0.4909221894580187,1.8494988544068842,0.265783381234003,2.1243812956857444
0.975,0.49074501668925546,1.8518982476173342,0.2648575092829709,2.1304674666411123
