step, iter, matrix_size_orig, matrix_size_pow2, matrix_size_herm, condition_number, nnz_per_row, lambda_max_orig, lambda_min_orig, lambda_max_scaled, lambda_min_scaled, nqubits, circ_depth_orig, circ_gates_orig, circ_qubits_orig, circ_depth_transpile, circ_gates_transpile, circ_qubits_transpile, circ_generate_time, circ_transpile_time, circ_run_time
0, 0, 15, 16, 32, 95.97789014324577, 9, 22.405614510122508, 2.3074021727489433, 1.0, 0.1029832130561069, 5, 5, 19, 14, 593668, 604520, 14, 65.2401602268219, 7.532049179077148, 39.03315782546997
1, 0, 15, 16, 32, 62.31727701722406, 11, 24.822326573544252, 5.567350755713768, 1.0000000000000022, 0.22428803114884022, 5, 5, 18, 13, 295682, 301133, 13, 32.627026081085205, 3.607147216796875, 16.712409734725952
2, 0, 15, 16, 32, 66.59533979077769, 11, 24.14826434042357, 4.228751246378865, 0.9999999999999976, 0.175116156870126, 5, 5, 19, 14, 593915, 604767, 14, 65.1278944015503, 7.436040878295898, 38.76532030105591
3, 0, 15, 16, 32, 67.34111737537093, 11, 24.07374212875048, 4.114895707050862, 0.9999999999999993, 0.17092879391345575, 5, 5, 19, 14, 593421, 604273, 14, 65.0066876411438, 7.486115217208862, 38.80486512184143
4, 0, 15, 16, 32, 67.37671545407606, 11, 24.070014686432664, 4.109377638102489, 1.0000000000000022, 0.1707260129101119, 5, 5, 19, 14, 593668, 604520, 14, 65.29568529129028, 7.393017053604126, 38.64470171928406
5, 0, 15, 16, 32, 67.37948866634859, 11, 24.069575550439367, 4.108802106146031, 1.0000000000000029, 0.17070521653095963, 5, 5, 19, 14, 593915, 604767, 14, 65.01287746429443, 7.478015422821045, 39.06067633628845
6, 0, 15, 16, 32, 67.38162810554921, 11, 24.069283783310535, 4.108417105114464, 0.999999999999998, 0.17069129028106741, 5, 5, 19, 14, 593668, 604520, 14, 65.18412733078003, 7.382944583892822, 38.80024719238281
7, 0, 15, 16, 32, 67.38272584702203, 11, 24.06914419842214, 4.108205184157767, 1.0000000000000002, 0.1706834755025111, 5, 5, 19, 14, 593421, 604273, 14, 65.10666823387146, 7.49055027961731, 38.927225828170776
8, 0, 15, 16, 32, 67.38346091758977, 11, 24.069085355483747, 4.1081033981222, 0.9999999999999967, 0.1706796638695801, 5, 5, 19, 14, 593668, 604520, 14, 65.12015652656555, 7.447751045227051, 38.87272620201111
9, 0, 15, 16, 32, 67.38386760956197, 11, 24.06902339129123, 4.1080119401983755, 1.0000000000000016, 0.17067630345503543, 5, 5, 19, 14, 593668, 604520, 14, 64.91269540786743, 7.46996808052063, 38.84141731262207
10, 0, 15, 16, 32, 67.38435403084534, 11, 24.068967968293762, 4.1079294283811585, 0.9999999999999984, 0.1706732683259438, 5, 5, 19, 14, 593668, 604520, 14, 65.08728051185608, 7.514704704284668, 38.72117257118225
11, 0, 15, 16, 32, 67.38463158922171, 11, 24.068942881541133, 4.1078853419803165, 1.0000000000000013, 0.17067161454484586, 5, 5, 19, 14, 593668, 604520, 14, 65.00527548789978, 7.450103044509888, 38.76586580276489
12, 0, 15, 16, 32, 67.38480060653109, 11, 24.068919765301768, 4.107854517225049, 0.9999999999999978, 0.17067049777393903, 5, 5, 19, 14, 593915, 604767, 14, 65.27406048774719, 7.432244300842285, 39.11209774017334
13, 0, 15, 16, 32, 67.3848850866329, 11, 24.06890705446538, 4.107837941274012, 1.0000000000000036, 0.1706698992180417, 5, 5, 19, 14, 593668, 604520, 14, 64.95320391654968, 7.517811059951782, 38.71953248977661
14, 0, 15, 16, 32, 67.38494051044422, 11, 24.06890064557238, 4.107827503967375, 0.9999999999999991, 0.17066951101994182, 5, 5, 19, 14, 593915, 604767, 14, 65.28769397735596, 7.438551187515259, 38.944313287734985
