step, iter, matrix_size_orig, matrix_size_pow2, matrix_size_herm, condition_number, nnz_per_row, lambda_max_orig, lambda_min_orig, lambda_max_scaled, lambda_min_scaled, nqubits, circ_depth_orig, circ_gates_orig, circ_qubits_orig, circ_depth_transpile, circ_gates_transpile, circ_qubits_transpile, circ_generate_time, circ_transpile_time, circ_run_time
0, 0, 15, 16, 32, 30.355785711154827, 9, 24.905614508872524, 4.779491907160554, 0.9999999999999974, 0.19190419515478663, 5, 5, 18, 13, 317229, 322801, 13, 32.26941800117493, 3.7282488346099854, 17.768789052963257
1, 0, 15, 16, 32, 30.247079445049543, 12, 25.2903801621211, 4.971339583343924, 1.0000000000000004, 0.19657037780672737, 5, 5, 18, 13, 317858, 323309, 13, 32.31515192985535, 3.638138771057129, 18.04719066619873
2, 0, 15, 16, 32, 28.86981180258772, 11, 25.98477929663314, 5.610227574543419, 1.0000000000000018, 0.21590437657749642, 5, 5, 18, 13, 317858, 323309, 13, 32.48602914810181, 3.6300740242004395, 17.970764636993408
3, 0, 15, 16, 32, 27.830766074124863, 11, 26.417944066230252, 6.156120735395956, 0.9999999999999976, 0.23302800248052818, 5, 5, 18, 13, 317858, 323309, 13, 32.403335094451904, 3.5694820880889893, 17.78270936012268
4, 0, 15, 16, 32, 27.381118284639378, 11, 26.625982532277376, 6.469225581612319, 0.9999999999999996, 0.24296664259318929, 5, 5, 18, 13, 317858, 323309, 13, 32.414230823516846, 3.5998694896698, 17.785804986953735
5, 0, 15, 16, 32, 27.26310511719368, 11, 26.70126182542502, 6.597804185696705, 0.9999999999999978, 0.2470970933446404, 5, 5, 18, 13, 317858, 323309, 13, 32.47255206108093, 3.6201558113098145, 17.828489303588867
6, 0, 15, 16, 32, 27.17116180122412, 11, 26.716237907256605, 6.651714712508569, 0.9999999999999987, 0.24897647399306236, 5, 5, 18, 13, 317858, 323309, 13, 32.33078384399414, 3.5870492458343506, 17.831762075424194
7, 0, 15, 16, 32, 27.131406701766455, 11, 26.719535335771084, 6.671155128941421, 0.9999999999999971, 0.24967332122764707, 5, 5, 18, 13, 317858, 323309, 13, 32.4741997718811, 3.6384384632110596, 17.778780698776245
8, 0, 15, 16, 32, 27.11201224606945, 11, 26.716918311132922, 6.676352991047125, 0.9999999999999993, 0.24989233089300913, 5, 5, 18, 13, 317858, 323309, 13, 32.54770636558533, 3.606931209564209, 17.82276701927185
9, 0, 15, 16, 32, 27.10466120581091, 11, 26.715339717721104, 6.677547616280314, 1.0000000000000027, 0.24995181370839617, 5, 5, 18, 13, 317858, 323309, 13, 32.385883808135986, 3.7887935638427734, 17.864131689071655
10, 0, 15, 16, 32, 27.099345802851474, 11, 26.714133882361335, 6.678142010874713, 1.0000000000000027, 0.2499853463444732, 5, 5, 18, 13, 317858, 323309, 13, 32.395626068115234, 3.594390630722046, 17.85292911529541
11, 0, 15, 16, 32, 27.095743405433613, 11, 26.712949272807794, 6.678139246740254, 0.9999999999999982, 0.24999632869210006, 5, 5, 18, 13, 317858, 323309, 13, 32.427839517593384, 3.603928804397583, 17.851256370544434
12, 0, 15, 16, 32, 27.093858344732766, 11, 26.712263104992754, 6.67803692096817, 1.0000000000000029, 0.24999891977404087, 5, 5, 18, 13, 317858, 323309, 13, 32.46258997917175, 3.583472490310669, 17.87294864654541
13, 0, 15, 16, 32, 27.093705319307617, 11, 26.712203077137104, 6.678023299635402, 1.0, 0.24999897164420387, 5, 5, 18, 13, 317858, 323309, 13, 32.503066301345825, 3.6039042472839355, 17.862252712249756
14, 0, 15, 16, 32, 27.093648942035454, 11, 26.71218254648022, 6.678018945907733, 0.9999999999999982, 0.24999900080376208, 5, 5, 18, 13, 317858, 323309, 13, 32.4384286403656, 3.631822109222412, 17.787318468093872
