xp, rho, u, p, Mach
0.05,1.0028189787007764,1.4971210925206255,0.7175446241834899,1.4958213441299375
0.15,1.0038920943261276,1.4948102295432795,0.7178843242391723,1.4939577838510416
0.25,0.9755140271697336,1.520080900166538,0.6880948155378198,1.5296613756105437
0.35,0.8823667617418165,1.5918285675016053,0.599554617115611,1.6320838629080014
0.45,0.7183411094551956,1.6908463373778635,0.45302966981425735,1.7994598496297278
0.55,0.5832777219997516,1.7803383462682507,0.3387904913779134,1.9742885028031398
0.65,0.5190269395097341,1.8341882223517894,0.2872264236802249,2.0838316847819933
0.75,0.49544127481610456,1.8586575881907692,0.26767569960113996,2.137110560041242
0.85,0.48734203188274944,1.8672274216899682,0.26174707834054045,2.15332316434627
0.95,0.4846240791164737,1.8724701052839208,0.2588132111742761,2.165509776149818
