step, iter, matrix_size_orig, matrix_size_pow2, matrix_size_herm, condition_number, nnz_per_row, lambda_max_orig, lambda_min_orig, lambda_max_scaled, lambda_min_scaled, nqubits, circ_depth_orig, circ_gates_orig, circ_qubits_orig, circ_depth_transpile, circ_gates_transpile, circ_qubits_transpile, circ_generate_time, circ_transpile_time, circ_run_time
0, 0, 15, 16, 32, 95.97789014324577, 9, 22.405614510122508, 2.3074021727489433, 1.0, 0.1029832130561069, 5, 5, 19, 14, 689027, 689127, 14, 229.15442204475403, 40.20021152496338, 57.82002544403076
1, 0, 15, 16, 32, 72.52937535647747, 12, 25.322841697666526, 5.6964712583103445, 0.9999999999999936, 0.2249538707512119, 5, 5, 19, 14, 689027, 689127, 14, 227.77911829948425, 39.66472387313843, 57.907848834991455
2, 0, 15, 16, 32, 66.66565971293849, 13, 24.42539006240368, 4.41378349805923, 0.9999999999999978, 0.18070472925028339, 5, 5, 19, 14, 689027, 689127, 14, 227.46825098991394, 40.1405394077301, 58.25563931465149
3, 0, 15, 16, 32, 66.71510583961596, 11, 24.352444734630843, 4.3530448775706185, 1.0000000000000018, 0.1787518635194881, 5, 5, 19, 14, 689027, 689127, 14, 225.46137237548828, 39.94370889663696, 58.386133670806885
4, 0, 15, 16, 32, 66.75134301079466, 11, 24.332996511013377, 4.335613581416289, 0.9999999999999927, 0.17817836695344827, 5, 5, 19, 14, 689027, 689127, 14, 225.71976232528687, 39.777528047561646, 57.970520973205566
5, 0, 15, 16, 32, 66.77151439506537, 11, 24.314666353067544, 4.31920060190652, 1.0000000000000004, 0.17763766687925922, 5, 5, 19, 14, 689027, 689127, 14, 225.2700879573822, 40.15747380256653, 58.10948991775513
6, 0, 15, 16, 32, 66.96361959877784, 11, 24.19897340041781, 4.208499214339484, 0.9999999999999964, 0.17391230382801245, 5, 5, 19, 14, 689027, 689127, 14, 225.4105679988861, 39.60586214065552, 58.22096109390259
7, 0, 15, 16, 32, 67.32404819993053, 11, 24.01587781690964, 4.084729967978053, 0.9999999999999998, 0.17008455818766655, 5, 5, 19, 14, 689027, 689127, 14, 225.54812622070312, 40.37519860267639, 58.03971791267395
8, 0, 15, 16, 32, 67.34813107563934, 11, 24.105244207638695, 4.127981651003872, 0.9999999999999993, 0.1712482817201988, 5, 5, 19, 14, 689027, 689127, 14, 225.4181456565857, 40.319246768951416, 58.02717328071594
9, 0, 15, 16, 32, 67.3834382808822, 11, 24.096806540599392, 4.121873950103332, 0.9999999999999964, 0.17105478035683316, 5, 5, 19, 14, 689027, 689127, 14, 225.6865530014038, 39.763898611068726, 58.59677600860596
10, 0, 15, 16, 32, 67.38769903916678, 11, 24.08795866217169, 4.117305809043422, 1.0000000000000002, 0.17092796723822576, 5, 5, 19, 14, 689027, 689127, 14, 225.41511511802673, 39.459970474243164, 58.13238573074341
11, 0, 15, 16, 32, 67.38334248694831, 11, 24.073574547183988, 4.10998666785537, 1.000000000000002, 0.17072606562020376, 5, 5, 19, 14, 689027, 689127, 14, 225.3470106124878, 40.13132643699646, 58.41045045852661
12, 0, 15, 16, 32, 67.3890878423384, 11, 24.069924909581513, 4.107817368509832, 1.0000000000000009, 0.17066182731939605, 5, 5, 19, 14, 689027, 689127, 14, 225.6843340396881, 39.53643727302551, 58.195404291152954
13, 0, 15, 16, 32, 67.38731134467308, 11, 24.06922070222017, 4.107696897167581, 1.0000000000000029, 0.17066181526968552, 5, 5, 19, 14, 689027, 689127, 14, 220.4336130619049, 36.9744713306427, 54.44780135154724
14, 0, 15, 16, 32, 67.38692909569792, 11, 24.069187642456537, 4.107710270155615, 1.0000000000000036, 0.17066260528501817, 5, 5, 19, 14, 689027, 689127, 14, 209.83547949790955, 37.24885439872742, 54.65407180786133
