xp, rho, u, p, Mach
0.1,0.987470983389859,1.5144362445317825,0.6998202921902886,1.5203930751129855
0.3,0.8860313984432694,1.6131635479057596,0.6031849885043647,1.6523942529531395
0.5,0.6197112228906281,1.7414124076229922,0.3750528895069812,1.891847125345543
0.7,0.5170336592941187,1.8291068213096398,0.28876810384043666,2.068520595774804
0.9,0.4837714366971248,1.8695833341764188,0.26090179950964026,2.15160420448885
