iters, residual_total, residual_rho, residual_rhou, residual_rhoE
0.0,12.375368413827264,3.056753228741153,4.585129843111731,11.080730454186686
1.0,2.1393946677148565,0.6264921455189622,1.093279306983621,1.7289469317394393
2.0,0.856474550442976,0.26679603014689995,0.4693640869249451,0.6648803559735126
3.0,0.27535106579490953,0.08394844546851024,0.14310061017751965,0.2197568731681326
4.0,0.07811821599417663,0.027431392699757758,0.04031604299416759,0.061029427671877606
5.0,0.01617426166105072,0.008024440018453009,0.007612081712541321,0.011801326818285269
6.0,0.01076760267740432,0.005340882616503605,0.00506282892481676,0.007860280120530886
7.0,0.00752086373852788,0.0036619238212414877,0.003521929586829193,0.005545242761714302
8.0,0.004906358408692579,0.0024765797984668456,0.002252783699981726,0.003586623891275881
9.0,0.003564075989689697,0.0017685934250843958,0.001658587102306902,0.0026122411414515375
10.0,0.002518387085747493,0.0012212355592750945,0.0011869932455221203,0.0018552369814949952
11.0,0.0016772338242284357,0.0008154678354603856,0.0007971879257288634,0.0012298849220710075
12.0,0.00106232589414128,0.0005374002415969167,0.0004747675998021344,0.0007837939856064002
13.0,0.0007392843704566293,0.00037548188447515115,0.0003263095491564614,0.0005468791575492257
14.0,0.0006433432057971877,0.0003259638873726211,0.00028116316800604475,0.00047810594801898926
15.0,0.0005668303577386463,0.0002892335571951406,0.0002439266601529877,0.0004220668055094784
16.0,0.0005395402527576006,0.00027422130695766166,0.00023212025211960196,0.0004025252137594611
17.0,0.0005198930318073292,0.0002639358202958332,0.00022377318569432976,0.00038801057801404504
18.0,0.0005108976268560563,0.00025936644645355395,0.00021951685306776397,0.00038152035699347893
19.0,0.0004911920029765163,0.00024939234942339015,0.00021058546188672383,0.00036705149921927694
20.0,0.0004716448242676748,0.00023862866926371807,0.00020294748185640675,0.0003525868943566342
21.0,0.0004404031930322819,0.00022083246822771546,0.0001897514403882591,0.000330427577965377
22.0,0.0004113029779090762,0.00020602102762888507,0.00017652224380435073,0.0003091364961532196
23.0,0.00033966964834357855,0.00016945712706195327,0.00014400920198728785,0.0002567510503128349
24.0,0.00020783283242247933,0.00010298844819103833,8.345582176778707e-05,0.0001600718325784257
25.0,9.044769981983436e-05,3.515441909680718e-05,3.676360108412418e-05,7.478897549767804e-05
26.0,2.6966950618943577e-05,1.0880440883212316e-05,1.0146041570941296e-05,2.2492004630805912e-05
27.0,1.0094598553140534e-05,4.27285157232053e-06,3.1905150100214323e-06,8.571130226569472e-06
28.0,4.155669431387216e-06,1.6882937536625484e-06,1.5400384856314718e-06,3.4709557886962624e-06
29.0,1.5517443618771848e-06,5.930929003980861e-07,6.14158483856963e-07,1.2957471716432701e-06
30.0,4.881154997921023e-07,2.2966045925862918e-07,1.9198158522263063e-07,3.8555918550310165e-07
31.0,1.8228465656225922e-07,8.568759224819938e-08,7.869027019716729e-08,1.4033236949835888e-07
32.0,1.0032145352719851e-07,5.7311948729744124e-08,4.6417720551136396e-08,6.800830676796506e-08
33.0,9.542600726029926e-08,5.4848085029613986e-08,4.27504002084483e-08,6.534687224530663e-08
34.0,9.195518827008593e-08,5.280414539893662e-08,4.03764647743103e-08,6.35391215772125e-08
35.0,9.137930902371436e-08,5.196496843240989e-08,3.954129489291565e-08,6.392422210447001e-08
36.0,9.132566587362477e-08,4.989918667550318e-08,3.954270476624236e-08,6.547383382813346e-08
37.0,8.661667197672388e-08,4.6902793776139906e-08,3.633626248322298e-08,6.310508560382909e-08
38.0,7.0151079936415e-08,3.472731286065514e-08,3.593475956369967e-08,4.923292407345474e-08
39.0,6.574203013514298e-08,3.386913175609924e-08,3.089205593203501e-08,4.7123002033720843e-08
40.0,5.103773188466125e-08,2.8156669800398743e-08,2.6268286372924287e-08,3.3496703609637776e-08
