iters, residual_total, residual_rho, residual_rhou, residual_rhoE
0.0,12.375368413827264,3.056753228741153,4.585129843111731,11.080730454186686
1.0,4.031130817419639,1.1231912805112345,1.488766920400906,3.573797709895435
2.0,1.5495864727345772,0.5564393633042142,0.5520325905648534,1.3367323929649666
3.0,0.8118515579119926,0.3199732297250953,0.3004042138917494,0.6829915025968485
4.0,0.42074631443392346,0.16785633159033994,0.15935956775998014,0.3513634033562917
5.0,0.2102255666281454,0.08216269913552475,0.07728363630638929,0.17740157635757295
6.0,0.09021954090492175,0.03825375592063698,0.0344217787519485,0.07410368996622967
7.0,0.04310858532774673,0.01874174331902898,0.01626881802561647,0.035248017623302305
8.0,0.02625439568397724,0.01168284338912103,0.009613295044780045,0.021456677782408933
9.0,0.018919460009575187,0.008512987581359046,0.00668765567544036,0.01551612938397627
10.0,0.014052828056788102,0.006440795780290929,0.004929220087028752,0.011476101927216823
11.0,0.010120854506438735,0.00483042093481885,0.0033794814154158937,0.008226653930719564
12.0,0.00739991699616581,0.003580035677133568,0.0024475200987788453,0.005995978774701259
13.0,0.005820732978891807,0.002846682320298039,0.0019121836870373053,0.004703284567819566
14.0,0.004643894619332361,0.0022836243438424677,0.0015008002276629105,0.0037547857153666015
15.0,0.00434612800472979,0.0021423285559892587,0.0013993934916549011,0.0035129695198227143
16.0,0.004159050663024551,0.002053255434310057,0.0013319012869824993,0.003362719658374088
17.0,0.004153484866298133,0.0020507798438949942,0.0013299026381167584,0.003358138999441763
18.0,0.004055307825967703,0.002005941829996439,0.0012968317930197718,0.0032771857192778323
19.0,0.0037474111774248938,0.0018689673650650505,0.0011870357780374879,0.0030234082725741434
20.0,0.0034747351918508235,0.0017383826720893494,0.0010831892941718562,0.0028068685918399435
21.0,0.0031273344701688013,0.0015785843463609359,0.0009681906181619918,0.0025200990608770313
22.0,0.002463186277917766,0.0012573766914341364,0.0007495936188762621,0.0019810098187794307
23.0,0.001278589838762712,0.0006815175806078972,0.0003645281948563632,0.0010185504200894413
24.0,0.000691827050595666,0.00032365710159798836,0.00024682254598988915,0.0005594187870568495
25.0,0.0003902996174658126,0.0001826511881008513,0.00014620603279876594,0.00031240379455530507
26.0,0.00024056250840425944,0.00010638118652999274,9.563498120306659e-05,0.00019340970495947037
27.0,0.00014393002118744794,6.086914432523351e-05,6.062088572764708e-05,0.0001154811953598016
28.0,7.451267378599993e-05,3.0849496148719164e-05,3.0649760755159407e-05,6.0506522852999015e-05
29.0,3.553830708231241e-05,1.5328391767476996e-05,1.4033610133126006e-05,2.882827540334148e-05
30.0,1.6839153869587694e-05,7.206700281507223e-06,6.803569398098335e-06,1.3613670245067414e-05
31.0,7.054065874435918e-06,3.3152758255250386e-06,2.795807700619082e-06,5.563474711251026e-06
32.0,3.757592931171249e-06,1.7944272100524362e-06,1.4582298293715832e-06,2.961942165023229e-06
33.0,2.0794625600004518e-06,1.0064862005738512e-06,7.530852218379067e-07,1.6565061772137757e-06
34.0,1.4627568584817667e-06,6.978142751906935e-07,5.39449308012498e-07,1.1669221518423459e-06
35.0,1.0435541650876015e-06,4.968701162450012e-07,3.795287015043558e-07,8.355138226198163e-07
36.0,7.415064419156605e-07,3.4984667043742493e-07,2.6302340534030914e-07,5.985464049089745e-07
37.0,4.989924008418745e-07,2.3755243251471025e-07,1.7131280221331664e-07,4.039977496250481e-07
38.0,3.885554754951079e-07,1.8082687042006139e-07,1.326795303804182e-07,3.172903129459634e-07
39.0,3.632838187571005e-07,1.6996140591849776e-07,1.2424380083990588e-07,2.9606035097899085e-07
40.0,3.2787435525353227e-07,1.5577998543640472e-07,1.1178026413849537e-07,2.659687228218409e-07
41.0,3.244426349316611e-07,1.5425571474963628e-07,1.1040653080222295e-07,2.6320827453690684e-07
42.0,2.776126246623215e-07,1.3296074532699167e-07,9.343156561193556e-08,2.2507943513634564e-07
43.0,2.7390737653620474e-07,1.3038614107585725e-07,9.212411717210767e-08,2.2257100478623144e-07
44.0,2.6009802778739124e-07,1.2547639951647916e-07,8.572576740140619e-08,2.1108706740753084e-07
45.0,1.9486927742781654e-07,9.846083678187586e-08,6.25484514468092e-08,1.560999363454652e-07
46.0,1.3919189642325563e-07,6.773824039971276e-08,5.429528566720535e-08,1.0880228293454883e-07
47.0,9.628468104209088e-08,4.0657947823768134e-08,4.424262250977823e-08,7.523470898191995e-08
48.0,9.60561164255501e-08,3.482463822646273e-08,4.4187242837222904e-08,7.785569757955497e-08
49.0,9.095002189469048e-08,3.0668513397508124e-08,3.973097709574e-08,7.584720316299951e-08
50.0,3.5870892242080914e-08,1.8711255767520575e-08,2.0231854111141035e-08,2.2962619560296568e-08
51.0,3.564761967766636e-08,1.7590390720892694e-08,2.2399578848927264e-08,2.1438045861518442e-08
