step, iter, fidelity, l2_error_abs, l2_error_rel, l2_error_normalized, linsys_residual
0, 0, 0.7601347344396725, 2.2922282348204024, 0.8475345161708495, 0.5062468552308558, 10.864542946470655
1, 0, 0.8083656399880338, 1.7756929480233097, 0.8261065511448732, 0.44924032824363586, 9.611155492276302
2, 0, 0.846219721951465, 1.156385270631376, 0.6473460227782849, 0.4002448810865247, 8.2143707935822
3, 0, 0.698548066733698, 0.8554215957001627, 0.7522832267993537, 0.5730761205359136, 6.837012012629745
4, 0, 0.6946062957974073, 0.5668044841865637, 0.6562381743014098, 0.5771820536235254, 4.714474019507001
5, 0, 0.4750910772455743, 0.515504656401978, 0.8775078509153211, 0.788329234753975, 4.008812943577483
6, 0, 0.6904506122529457, 0.4310339913779129, 0.865684268082247, 0.5814919109925284, 4.825118646809253
7, 0, 0.4866815561492745, 0.41519287951488726, 0.9473286630162832, 0.7776558928319005, 4.9017799010792995
8, 0, 0.6217346116103898, 0.3157035780640715, 0.7654473487804653, 0.6503821991227645, 1.9398703129883774
9, 0, 0.8217223601079281, 0.25269978608164495, 0.783301599932342, 0.43246033522980876, 1.5887671828581829
10, 0, 0.8105422233092362, 0.2229477970240334, 0.9372242230131027, 0.4465396180047203, 1.6068480306149269
11, 0, 0.47740588815880786, 0.1943480278899216, 0.8751383214548333, 0.7861988962594116, 1.4688627143446378
12, 0, 0.6045577607198274, 0.15075462683921895, 0.7806335499818163, 0.6670335446449425, 1.10124739543354
13, 0, 0.7302054084097416, 0.12180308233295735, 0.8333362443904553, 0.5394060209960537, 1.018717399892407
14, 0, 0.7037225313316305, 0.09563047682432094, 0.7861109707726023, 0.5676588504658675, 0.9361427923362319
