iters, residual_total, residual_rho, residual_rhou, residual_rhoE
0.0,12.375368413827264,3.056753228741153,4.585129843111731,11.080730454186686
1.0,4.773320710281027,1.3793808885284464,1.8195432486700867,4.191796909891908
2.0,2.5258239625408403,0.8048065732253186,0.9026322124131708,2.217504939916242
3.0,1.4085700877247025,0.5379419940448499,0.48152896373519166,1.2094701154472314
4.0,0.9174676386328671,0.3766562858225041,0.3190704868679329,0.7733504604633177
5.0,0.599785611115116,0.25495232244855937,0.21142535038792842,0.5000414120772005
6.0,0.39751055273977837,0.16399617889671075,0.14909448028099584,0.32998595242298107
7.0,0.232918273460957,0.10069068275996619,0.08883425258250216,0.19031758743078162
8.0,0.14133452686129158,0.05834457599373187,0.0568611540400621,0.11549098707885878
9.0,0.07764095283024623,0.031865692337549135,0.03102617197363151,0.06364017489683561
10.0,0.04044930446893819,0.016871417023633165,0.0161234454947914,0.0330384022769264
11.0,0.021188032616488182,0.009477082186523801,0.008095298576678706,0.01713428668902397
12.0,0.013728860055465721,0.00610211083042889,0.005132234801499349,0.011176135637061838
13.0,0.009212141800809844,0.00417629829188405,0.003364046356322641,0.007490345869714346
14.0,0.006762705782558718,0.003055669153006586,0.00243902073937509,0.005517993599281838
15.0,0.005075939494068595,0.002312052284030764,0.0018070363112509748,0.00414176239699647
16.0,0.0038548718104350808,0.001742263033183545,0.0014092031189480716,0.0031366706501697204
17.0,0.0029193722490872182,0.0013273780895209095,0.001077608058373627,0.0023663394956617285
18.0,0.0022352284722682546,0.0010187925925658752,0.0008035124236789897,0.0018200757570950427
19.0,0.0019695736631570823,0.0008927787678988882,0.0007082728746456048,0.0016063984627831917
20.0,0.001945983179693379,0.0008830136221547808,0.0006993909016511914,0.001586817521149228
21.0,0.0018645783452789111,0.0008490036125812779,0.0006675470795249618,0.0015199428173864554
22.0,0.0018419970131355466,0.0008391691903644468,0.0006590117283954737,0.0015014831361625624
23.0,0.0018087933871844485,0.0008242660144246899,0.0006462431997280716,0.0014746826037462606
24.0,0.0017742135562935943,0.0008085855229506429,0.0006334050911451226,0.0014466586279845144
25.0,0.0017597702826077728,0.0008017985732283585,0.0006281849520017144,0.0014350240979150882
26.0,0.00167075421346625,0.0007644500693192601,0.0005944610779126288,0.001361488802811085
27.0,0.0015928292832126198,0.0007302893824277252,0.0005661009431125355,0.0012974252446981513
28.0,0.0014110411449329626,0.0006521692402243044,0.0004979336428173172,0.0011479435884004302
29.0,0.0011313629386276694,0.0005262643705355393,0.00039745976145061677,0.0009192679964149121
30.0,0.0006533281255769923,0.000312989057087291,0.00022341552101810933,0.0005281675821003798
31.0,0.0003758181040656266,0.00017235911314000704,0.00013412448294065988,0.00030584670430948413
32.0,0.00026781648317241645,0.00011707558558699354,0.0001069720125020554,0.00021581465302329193
33.0,0.00019278191798395068,8.148425238170838e-05,8.003613694897047e-05,0.00015530422176377042
34.0,0.00013162080838233467,5.5071383355684906e-05,5.5415296518440685e-05,0.00010592603478977085
35.0,8.34357235063419e-05,3.568497613800561e-05,3.351731570790039e-05,6.75625042667428e-05
36.0,5.395701061848738e-05,2.252640367950901e-05,2.120463611222482e-05,4.420727925918415e-05
37.0,3.294516128496614e-05,1.393632395947763e-05,1.3067441064785688e-05,2.6840352281728234e-05
38.0,2.02405919606848e-05,8.123863748355785e-06,7.982931895560577e-06,1.673192155934071e-05
39.0,1.1267420748384693e-05,4.672684065176214e-06,4.596184439966638e-06,9.164926761408776e-06
40.0,6.256767762014607e-06,2.571794396588267e-06,2.5246029851859784e-06,5.114625712273822e-06
41.0,3.3057873748752344e-06,1.3739002518981398e-06,1.3384505764415776e-06,2.69242981712466e-06
42.0,1.766348110510304e-06,7.209629955624707e-07,6.809103131883775e-07,1.4616973530545288e-06
43.0,9.635369067862793e-07,3.96221843067441e-07,3.6967099556725464e-07,7.967151164951159e-07
44.0,6.120968715824401e-07,2.458946503625136e-07,2.2534525305629487e-07,5.132425528432944e-07
45.0,3.793099093077898e-07,1.7073961620640556e-07,1.3827998248882682e-07,3.091967613020272e-07
46.0,2.5712010639222314e-07,1.225910401579013e-07,8.577589034861138e-08,2.0910447775945636e-07
47.0,1.8307174834750628e-07,9.29338621018076e-08,6.157014816829811e-08,1.452159742328257e-07
48.0,1.3972278848110835e-07,7.060018786799165e-08,4.886919063362559e-08,1.1022646370429921e-07
49.0,1.0104585973242068e-07,5.283535306834491e-08,3.767016855238928e-08,7.745740530408925e-08
50.0,9.318515632215766e-08,4.798517693596922e-08,3.477589381149419e-08,7.191337401916535e-08
51.0,8.639683935068665e-08,4.671140357483287e-08,3.299841953934608e-08,6.475772489643806e-08
52.0,8.217987713375924e-08,3.8943283760811334e-08,3.489953101362923e-08,6.3395390926103e-08
53.0,7.212777229030892e-08,3.229874067902606e-08,3.143847631454588e-08,5.6310115371320463e-08
54.0,4.287493434742294e-08,2.1427052816663538e-08,1.3905013972320847e-08,3.44353305388129e-08
55.0,3.8315111063077294e-08,1.5965008548788445e-08,1.964766491002101e-08,2.875996351521659e-08
56.0,3.8665171791956536e-08,1.5589545312856628e-08,1.9583823625102614e-08,2.9469228677737297e-08
57.0,3.4574164914308316e-08,1.186796990152446e-08,1.5693825257196544e-08,2.842935135972816e-08
58.0,3.0170847980454884e-08,9.45813907144913e-09,1.0882036952838224e-08,2.650292332785026e-08
59.0,2.2652331258682667e-08,1.1267384625755371e-08,1.164763866623636e-08,1.5827402460580166e-08
60.0,2.164183288688974e-08,1.2247909521147462e-08,1.2521936945619903e-08,1.2710575840447472e-08
61.0,1.7961171732002064e-08,7.969216282221433e-09,8.66216098520107e-09,1.3566954297118689e-08
62.0,1.4395094498732555e-08,7.997648803106838e-09,5.661041570054391e-09,1.0545566252777522e-08
63.0,1.2618188877679898e-08,7.621305431924874e-09,5.579626719458938e-09,8.366729333354638e-09
64.0,1.2138181528513097e-08,7.665000797918107e-09,6.0378414622321235e-09,7.219950419774498e-09
65.0,1.12863477320229e-08,7.658224216970001e-09,3.75449844483551e-09,7.391683732308929e-09
66.0,1.0761649919478267e-08,7.534856323866386e-09,4.253787248311424e-09,6.398776696697618e-09
