step, iter, matrix_size_orig, matrix_size_pow2, matrix_size_herm, condition_number, nnz_per_row, lambda_max_orig, lambda_min_orig, lambda_max_scaled, lambda_min_scaled, nqubits, circ_depth_orig, circ_gates_orig, circ_qubits_orig, circ_depth_transpile, circ_gates_transpile, circ_qubits_transpile, circ_generate_time, circ_transpile_time, circ_run_time
0, 0, 15, 16, 32, 95.97789014324577, 9, 22.405614510122508, 2.3074021727489433, 1.0, 0.1029832130561069, 5, 5, 19, 14, 689027, 689127, 14, 280.2099816799164, 49.47425842285156, 70.60391736030579
1, 0, 15, 16, 32, 61.02353347103679, 11, 23.824815159769514, 4.362392420345017, 0.9999999999999964, 0.18310288625916954, 5, 5, 18, 13, 343170, 343251, 13, 137.54472708702087, 24.04226779937744, 28.334993362426758
2, 0, 15, 16, 32, 62.853462561657835, 11, 23.912727314026867, 4.284472758106724, 0.9999999999999978, 0.17917122969045463, 5, 5, 18, 13, 343170, 343251, 13, 139.0544867515564, 25.16739821434021, 29.19660782814026
3, 0, 15, 16, 32, 63.701505504507885, 11, 23.949509572257355, 4.252108462938558, 0.9999999999999984, 0.17754469878014162, 5, 5, 19, 14, 688517, 688617, 14, 273.0510313510895, 48.09585428237915, 70.22146916389465
4, 0, 15, 16, 32, 64.51305146828808, 11, 23.979821824950378, 4.218188936322348, 0.9999999999999956, 0.17590576640287725, 5, 5, 19, 14, 689027, 689127, 14, 275.33609437942505, 47.74901294708252, 70.13572144508362
5, 0, 15, 16, 32, 64.6129220995621, 11, 23.985213337307087, 4.215424568566837, 1.0000000000000002, 0.17575097245476992, 5, 5, 19, 14, 689027, 689127, 14, 278.441752910614, 47.33236622810364, 69.43255591392517
6, 0, 15, 16, 32, 64.99478403363004, 11, 24.00636435355777, 4.2076275772945735, 0.9999999999999991, 0.17527133702238468, 5, 5, 19, 14, 689027, 689127, 14, 278.7732663154602, 47.73408126831055, 69.70063972473145
7, 0, 15, 16, 32, 65.426244287404, 11, 24.019779493161575, 4.187721408400609, 0.9999999999999993, 0.1743447066028573, 5, 5, 19, 14, 689027, 689127, 14, 279.40955090522766, 47.42937207221985, 68.74673509597778
8, 0, 15, 16, 32, 65.55325495570109, 11, 24.025193761735956, 4.1835434225882135, 0.9999999999999991, 0.174131516443841, 5, 5, 19, 14, 689027, 689127, 14, 278.91295647621155, 47.46881031990051, 69.44695210456848
9, 0, 15, 16, 32, 65.80202096084058, 11, 24.031782521354856, 4.172221239751748, 0.9999999999999989, 0.17361264134461302, 5, 5, 19, 14, 689027, 689127, 14, 278.093359708786, 47.17963933944702, 69.41003203392029
10, 0, 15, 16, 32, 66.22913436952315, 11, 24.04337416685497, 4.155845925708299, 0.9999999999999976, 0.17284786639627886, 5, 5, 19, 14, 689027, 689127, 14, 278.51424384117126, 46.905192613601685, 69.26750659942627
11, 0, 15, 16, 32, 66.57325357731179, 11, 24.053417860219454, 4.142631709737288, 1.000000000000002, 0.17222632283740988, 5, 5, 19, 14, 689027, 689127, 14, 278.14961647987366, 46.662537813186646, 68.82578802108765
12, 0, 15, 16, 32, 66.79637730139989, 11, 24.05836945643917, 4.132294012736137, 1.0000000000000004, 0.17176118357556197, 5, 5, 19, 14, 689027, 689127, 14, 275.8748519420624, 46.533281564712524, 67.96539449691772
13, 0, 15, 16, 32, 66.89666141474574, 11, 24.059360555586963, 4.127639923278807, 1.0000000000000018, 0.17156066611755139, 5, 5, 19, 14, 689027, 689127, 14, 261.791752576828, 45.13416385650635, 67.26572823524475
14, 0, 15, 16, 32, 67.01440249898708, 11, 24.0606367185193, 4.122081441596254, 1.000000000000004, 0.17132054690903162, 5, 5, 19, 14, 689027, 689127, 14, 256.59700655937195, 43.758421897888184, 63.50690412521362
