iters, residual_total, residual_rho, residual_rhou, residual_rhoE
0.0,12.375368413827264,3.056753228741153,4.585129843111731,11.080730454186686
1.0,12.194527906634656,3.0189716947978216,4.52767210347835,10.91295130086655
2.0,9.286404367348306,3.6676852272422,5.764798977820669,6.289076553286084
3.0,9.060164832244231,4.284645832832244,5.371362508634583,5.905663525418902
4.0,8.957514434669042,3.7111755359789655,5.732233623249846,5.797045685255502
5.0,5.899566615210221,2.286632174615744,3.526645483980091,4.139924054332142
6.0,5.634348977866113,2.0580565637601613,3.5416528920934893,3.868718958088123
7.0,5.627389513419166,2.1225688033591013,3.512907038508115,3.8498959141185685
8.0,5.57634902764847,2.1232767153129486,3.421048104427733,3.85795209088414
9.0,3.79825302183771,1.7050173182343913,1.7535726006940113,2.9059637121814417
10.0,3.521635477568324,1.7240384204264743,1.8489234580746503,2.4517524361041305
11.0,3.904698922240389,1.8094490920133293,1.7211916421481572,3.0016773623687016
12.0,3.780926492763108,1.9873710492224492,1.480119106861335,2.8556976180776563
13.0,3.52013599554104,1.7633799243888904,1.840695414942323,2.427692126027568
14.0,3.263307201387953,1.9218354173003276,1.636639068485486,2.06812356471936
