iters, residual_total, residual_rho, residual_rhou, residual_rhoE
0.0,12.375368413827264,3.056753228741153,4.585129843111731,11.080730454186686
1.0,4.4553510540115235,0.6565243201161617,2.9727602807388496,3.2529717405534093
2.0,0.8060182149500282,0.21578527629043884,0.720710090521911,0.28927330120041767
3.0,0.6856165491399061,0.18543797849372826,0.613575606181146,0.24332649688456032
4.0,0.5554438369667891,0.14925132178616143,0.49695306089861124,0.19819070168142097
5.0,0.5069700550526199,0.13725807703362897,0.4541964165831418,0.17856223613104752
6.0,0.49093488885138303,0.13315043348362984,0.439947687972887,0.1724356662699237
7.0,0.34568230812955114,0.08784002650017882,0.3072206603965842,0.1318933422266207
8.0,0.3303295375612109,0.08363994594262567,0.29354756070285193,0.12630040551606936
9.0,0.3071232445040718,0.0775185112914989,0.27265446934573023,0.11821636125196826
10.0,0.3056251915572232,0.07715238695000648,0.2712985194468539,0.11769188692620604
11.0,0.2746256890972718,0.0697137635979388,0.2433115284329357,0.1065774854685118
12.0,0.2734915366472692,0.0694280427794749,0.2423091375527986,0.10613034133514768
13.0,0.2229262738430643,0.05613562626133023,0.19665146065924388,0.08873059255063609
14.0,0.21603121578371734,0.054570949887152956,0.19044643431706682,0.08614901785464553
